 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Warszawa,Stockholm, Paris.
1-1	Warszawa	B-noun.location	
1-2	,	O	
1-3	Stockholm	B-noun.location	
1-4	,	O	
1-5	Paris	B-noun.location	
1-6	.	O	

#id=2
#text=Derslipper også lige et enkelt hurra ud i anledning af, at solen  (vist nok) har planer om at vise sig i dag.
2-1	Der	O	
2-2	slipper	O	
2-3	også	O	
2-4	lige	O	
2-5	et	O	
2-6	enkelt	O	
2-7	hurra	O	
2-8	ud	O	
2-9	i	O	
2-10	anledning	O	
2-11	af	O	
2-12	,	O	
2-13	at	O	
2-14	solen	O	
2-15	(	O	
2-16	vist	O	
2-17	nok	O	
2-18	)	O	
2-19	har	O	
2-20	planer	O	
2-21	om	O	
2-22	at	O	
2-23	vise	O	
2-24	sig	O	
2-25	i	O	
2-26	dag	O	
2-27	.	O	

#id=3
#text=Nyddin lørdag ude eller inde.
3-1	Nyd	O	
3-2	din	O	
3-3	lørdag	O	
3-4	ude	O	
3-5	eller	O	
3-6	inde	O	
3-7	.	O	

#id=4
#text=Jeg kommer ikke til at besøge udstillingen Bodies!
4-1	Jeg	O	
4-2	kommer	O	
4-3	ikke	O	
4-4	til	O	
4-5	at	O	
4-6	besøge	O	
4-7	udstillingen	O	
4-8	Bodies	O	
4-9	!	O	

#id=5
#text=Tags:foto, glædelig jul, jul
5-1	Tags	O	
5-2	:	O	
5-3	foto	O	
5-4	,	O	
5-5	glædelig	O	
5-6	jul	O	
5-7	,	O	
5-8	jul	O	

#id=6
#text=Derer ingen katte ude at lege.
6-1	Der	O	
6-2	er	O	
6-3	ingen	O	
6-4	katte	O	
6-5	ude	O	
6-6	at	O	
6-7	lege	O	
6-8	.	O	

#id=7
#text=Detteindlæg blev udgivet den torsdag, 10. april 2008 kl. 14:16 og er gemt i Privatliv, Unødvendigheder.Du kan følge alle svar til dette indlæg via RSS 2.0-feedet.
7-1	Dette	O	
7-2	indlæg	O	
7-3	blev	O	
7-4	udgivet	O	
7-5	den	O	
7-6	torsdag	O	
7-7	,	O	
7-8	10	O	
7-9	.	O	
7-10	april	O	
7-11	2008	O	
7-12	kl	O	
7-13	.	O	
7-14	14	O	
7-15	:	O	
7-16	16	O	
7-17	og	O	
7-18	er	O	
7-19	gemt	O	
7-20	i	O	
7-21	Privatliv	O	
7-22	,	O	
7-23	Unødvendigheder	O	
