 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=LinkinPark - Live In Texas :)
1-1	Linkin	Linkin	XY:----:--:----	O	
1-2	Park	Park	XY:----:--:----	O	
1-3	-	-	XY:----:--:----	O	
1-4	Live	Live	XY:----:--:----	O	
1-5	In	In	XY:----:--:----	O	
1-6	Texas	Texas	XY:----:--:----	O	
1-7	:	:	XY:----:--:----	O	
1-8	)	)	XY:----:--:----	O	

#id=2
#text=OVERSKRIFTER: "Unge har intet at tage sig til"  "Meningsløs snak på nettet" "kZenJa R zØD *Sss*"
2-1	OVERSKRIFTER	overskrift	NC:piu#:--:----	B-noun.communication	
2-2	:	:	ZP	O	
2-3	"	"	ZI	O	
2-4	Unge	unge	NC:siuc:--:----	B-noun.animal|B-noun.person	
2-5	har	have	VF:----:sa:----	B-verb.perception|B-verb.communication|B-verb.act|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	
2-6	intet	ingen	PI:s-un:--:----	O	
2-7	at	at	UI:----:--:----	O	
2-8	tage	tage	VI:----:-a:----	B-verb.possession|B-verb.social|B-verb.cognition|B-verb.act|B-verb.creation|B-verb.change|B-verb.motion	
2-9	sig	sig	PP:#-u#:--:-3y-	O	
2-10	til	til	T-:----:--:----	O	
2-11	"	"	ZI	O	
2-12	"	"	ZI	O	
2-13	Meningsløs	meningsløs	AC:siuc:--:p---	B-adj.all	
2-14	snak	snak	NC:siuc:--:----	B-noun.act	
2-15	på	på	T-:----:--:----	O	
2-16	nettet	net	NC:sdun:--:----	B-noun.container|B-noun.phenomenon|B-noun.artifact|B-noun.group	
2-17	"	"	ZI	O	
2-18	"	"	ZI	O	
2-19	kZenJa	kZenJa	NP:siu#:--:----	O	
2-20	R	R	NP:siu#:--:----	B-noun.communication	
2-21	zØD	zØD	XY:----:--:----	O	
2-22	*Sss*	*Sss*	NP:siu#:--:----	O	
2-23	"	"	ZI	O	

#id=3
#text=We are meant to be friends :)
3-1	We	We	NP:siu#:--:----	O	
3-2	are	are	NC:siun:--:----	O	
3-3	meant	meant	T-:----:--:----	O	
3-4	to	to	LC:--u-:--:----	O	
3-5	be	be	XY:----:--:----	O	
3-6	friends	Friends	XF:----:--:----	O	
3-7	:	:	ZP	O	
3-8	)	)	ZD	O	

#id=4
#text=I alt!
4-1	I	i	T-:----:--:----	O	
4-2	alt	al	PI:s-un:--:----	O	
4-3	!	!	ZP	O	

#id=5
#text=>____<Sejeste smiley.
5-1	>____<	<	NP:siu#:--:----	O	
5-2	Sejeste	Sejeste	XY:----:--:----	O	
5-3	smiley	smiley	NC:siuc:--:----	B-noun.artifact	
5-4	.	.	ZP	O	

#id=6
#text=Eller hva'?
6-1	Eller	eller	CC:----:--:----	O	
6-2	hva	hvad	PR:s-u#:--:----	O	
6-3	'	'	ZA	O	
6-4	?	?	ZQ	O	

#id=7
#text=Basker,forstod du ikke hvorfor dit avatar var væk lige pludselig? :roll:
7-1	Basker	Basker	XY:----:--:----	O	
7-2	,	,	XY:----:--:----	O	
7-3	forstod	forstod	XY:----:--:----	O	
7-4	du	du	XY:----:--:----	O	
7-5	ikke	ikke	XY:----:--:----	O	
7-6	hvorfor	hvorfor	XY:----:--:----	O	
7-7	dit	dit	XY:----:--:----	O	
7-8	avatar	avatar	XY:----:--:----	O	
7-9	var	var	XY:----:--:----	O	
7-10	væk	væk	XY:----:--:----	O	
7-11	lige	lige	XY:----:--:----	O	
7-12	pludselig	pludselig	XY:----:--:----	O	
7-13	?	?	XY:----:--:----	O	
7-14	:	:	XY:----:--:----	O	
7-15	roll	roll	XY:----:--:----	O	
7-16	:	:	XY:----:--:----	O	

#id=8
#text=Jim Carrey i The Truman Show og Bruce den almægtige <33
8-1	Jim	Jim	NP:siu#:--:----	O	
8-2	Carrey	Carrey	NP:siu#:--:----	O	
8-3	i	i	T-:----:--:----	O	
8-4	The	The	NC:siuc:--:----	O	
8-5	Truman	Truman	NP:siu#:--:----	O	
8-6	Show	show	NC:siun:--:----	B-noun.act	
8-7	og	og	CC:----:--:----	O	
