 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=ritzau.
1-1	ritzau	B-noun.institution	ritzau	_	
1-2	.	O	_	_	

#id=2
#text=Han er nummer 63 med 2.660.
2-1	Han	O	han	PP:s-nc:--:-3n-	
2-2	er	B-verb.stative	_	_	
2-3	nummer	B-noun.quantity	_	_	
2-4	63	O	_	_	
2-5	med	O	_	_	
2-6	2	O	_	_	
2-7	.	O	_	_	
2-8	660	O	_	_	
2-9	.	O	_	_	

#id=3
#text=I sin lægepraksis insisterede hun på, at alle patienter bør have samme behandling, sorte som hvide, rige som fattige, en indstilling, som var svær at acceptere i 1940 i USA.
3-1	I	O	_	_	
3-2	sin	O	_	_	
3-3	lægepraksis	B-noun.institution	_	_	
3-4	insisterede	B-verb.communication	_	_	
3-5	hun	O	_	_	
3-6	på	O	_	_	
3-7	,	O	_	_	
3-8	at	O	_	_	
3-9	alle	O	_	_	
3-10	patienter	B-noun.person	_	_	
3-11	bør	O	_	_	
3-12	have	B-verb.possession	_	_	
3-13	samme	O	_	_	
3-14	behandling	B-noun.act	_	_	
3-15	,	O	_	_	
3-16	sorte	B-adj.phys	_	_	
3-17	som	O	_	_	
3-18	hvide	B-adj.phys	_	_	
3-19	,	O	_	_	
3-20	rige	B-adj.all	_	_	
3-21	som	O	_	_	
3-22	fattige	B-adj.all	_	_	
3-23	,	O	_	_	
3-24	en	O	_	_	
3-25	indstilling	B-noun.cognition	_	_	
3-26	,	O	_	_	
3-27	som	O	_	_	
3-28	var	B-verb.stative	_	_	
3-29	svær	B-adj.all	_	_	
3-30	at	O	_	_	
3-31	acceptere	B-verb.cognition	_	_	
3-32	i	O	_	_	
3-33	1940	B-noun.time	_	_	
3-34	i	O	_	_	
3-35	USA	B-noun.location	_	_	
3-36	.	O	_	_	

#id=4
#text=Etaf de store comebacks i 2008 stod Jørgen Leth for.
4-1	Et	O	_	_	
4-2	af	O	_	_	
4-3	de	O	_	_	
4-4	store	B-adj.phys	_	_	
4-5	comebacks	B-noun.act	_	_	
4-6	i	O	_	_	
4-7	2008	B-noun.time	_	_	
4-8	stod	B-verb.creation	_	_	
4-9	Jørgen	B-noun.person	_	_	
4-10	Leth	I-noun.person	_	_	
4-11	for	B-verb.COLL	_	_	
4-12	.	O	_	_	

#id=5
#text=tirsdagsledervar man mere moderat i sprogbrugen, men dog lige så indigneret på børnefamiliernes vegne, som Leth var på cykelsportens.
5-1	tirsdagsleder	B-noun.TOP	_	_	
5-2	var	B-verb.stative	_	_	
5-3	man	O	_	_	
5-4	mere	O	_	_	
5-5	moderat	B-adj.all	_	_	
5-6	i	O	_	_	
5-7	sprogbrugen	B-noun.cognition	_	_	
5-8	,	O	_	_	
5-9	men	O	_	_	
5-10	dog	O	_	_	
5-11	lige	O	_	_	
5-12	så	O	_	_	
5-13	indigneret	B-adj.mental	_	_	
5-14	på	O	_	_	
5-15	børnefamiliernes	B-noun.person	_	_	
5-16	vegne	O	_	_	
5-17	,	O	_	_	
5-18	som	O	_	_	
5-19	Leth	B-noun.person	_	_	
5-20	var	B-verb.stative	_	_	
5-21	på	O	_	_	
5-22	cykelsportens	B-noun.domain	_	_	
5-23	.	O	_	_	

#id=6
#text=Storbritannienog Frankrig
6-1	Storbritannien	B-noun.location	_	_	
6-2	og	O	_	_	
6-3	Frankrig	B-noun.location	_	_	

#id=7
#text=Hip hip til den dominerende mor.
7-1	Hip	O	_	_	
7-2	hip	O	_	_	
7-3	til	O	_	_	
7-4	den	O	_	_	
7-5	dominerende	B-verb.act	_	_	
7-6	mor	B-noun.person	_	_	
7-7	.	O	_	_	

#id=8
#text=Noglekommuner risikerer altså at skulle spare på folkeskolen eller anden kommunal service, mens andre kommuner, der bliver ramt mindre hårdt af arbejdsløshed, vinder.
8-1	Nogle	O	_	_	
8-2	kommuner	B-noun.person	_	_	
8-3	risikerer	B-verb.act	_	_	
8-4	altså	O	_	_	
