 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Men jeg tror rolig - i hvert fald baseret på de oplysninger, jeg har - at man kan antage, at det er i et fåtal af sager, at de personer, der efterfølgende, når de er  blevet over 15 år, bliver dømt, ikke har været kendt af systemet tidligere.
1-1	Men	men	CC:----:--:----	O	
1-2	jeg	jeg	PP:s-nc:--:-1n-	O	
1-3	tror	tro	VF:----:sa:----	B-verb.cognition|B-verb.emotion	
1-4	rolig	rolig	AD:----:--:p---	B-adj.social|B-adj.all|B-adj.mental|B-adj.phys	
1-5	-	-	NC:piu#:--:----	O	
1-6	i	i	T-:----:--:----	O	
1-7	hvert	hver	PI:s-un:--:----	O	
1-8	fald	fald	NC:siun:--:----	B-noun.communication|B-noun.act|B-noun.artifact|B-noun.cognition|B-noun.location	
1-9	baseret	basere	VT:siu#:t-:----	B-verb.phenomenon	
1-10	på	på	T-:----:--:----	O	
1-11	de	den	PM:p-u#:--:----	O	
1-12	oplysninger	oplysning	NC:piu#:--:----	B-noun.institution|B-noun.artifact|B-noun.act	
1-13	,	,	ZD	O	
1-14	jeg	jeg	PP:s-nc:--:-1n-	O	
1-15	har	have	VF:----:sa:----	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	
1-16	-	-	NC:piu#:--:----	O	
1-17	at	at	CS:----:--:----	O	
1-18	man	man	PI:#-uc:--:----	O	
1-19	kan	kunne	VF:----:sa:----	B-verb.social	
1-20	antage	antage	VI:----:-a:----	B-verb.cognition|B-verb.emotion	
1-21	,	,	ZD	O	
1-22	at	at	CS:----:--:----	O	
1-23	det	det	PP:s-un:--:-3n-	O	
1-24	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
1-25	i	i	T-:----:--:----	O	
1-26	et	en	PI:s-un:--:----	O	
1-27	fåtal	fåtal	un:--:----	B-noun.quantity	
1-28	af	af	T-:----:--:----	O	
1-29	sager	sag	NC:piu#:--:----	B-noun.communication|B-noun.act|B-noun.attribute|B-noun.phenomenon|B-noun.institution|B-noun.person|B-noun.cognition|B-noun.food	
1-30	,	,	ZD	O	
1-31	at	at	CS:----:--:----	O	
1-32	de	den	PM:p-u#:--:----	O	
1-33	personer	person	NC:piu#:--:----	B-noun.person	
1-34	,	,	ZD	O	
1-35	der	der	US:----:--:----	O	
1-36	efterfølgende	efterfølgende	AD:----:--:p---	O	
1-37	,	,	ZD	O	
1-38	når	når	CS:----:--:----	O	
1-39	de	de	PP:p-n#:--:-3n-	O	
1-40	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
