 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Verner Møller, Odense, 47, professor Erik Steffensen, København, 48, fhv. landsholdsspiller Jesper Olsen, England, 48, troubadur, fysioterapeut, Jens Ole Pihl, Sønderborg, 49.
1-1	Verner	O	
1-2	Møller	B-noun.person	
1-3	,	O	
1-4	Odense	O	
1-5	,	O	
1-6	47	O	
1-7	,	O	
1-8	professor	B-noun.person	
1-9	Erik	B-noun.person	
1-10	Steffensen	I-noun.person	
1-11	,	O	
1-12	København	B-noun.location	
1-13	,	O	
1-14	48	O	
1-15	,	O	
1-16	fhv	O	
1-17	.	O	
1-18	landsholdsspiller	B-noun.person	
1-19	Jesper	O	
1-20	Olsen	O	
1-21	,	O	
1-22	England	B-noun.location	
1-23	,	O	
1-24	48	O	
1-25	,	O	
1-26	troubadur	O	
1-27	,	O	
1-28	fysioterapeut	B-noun.person	
1-29	,	O	
1-30	Jens	B-noun.person	
1-31	Ole	O	
1-32	Pihl	O	
1-33	,	O	
1-34	Sønderborg	O	
1-35	,	O	
1-36	49	O	
1-37	.	O	

#id=2
#text="Hvis man er fan af den amerikanske baseballiga, så pletter det en æra i nogen grad", siger Barack Obama efter Sports Illustrated har afsløret, at Rodriguez er en 104 spillere, der i 2003 tog steroider.
2-1	"	O	
2-2	Hvis	O	
2-3	man	O	
2-4	er	O	
2-5	fan	O	
2-6	af	O	
2-7	den	O	
2-8	amerikanske	O	
2-9	baseballiga	O	
2-10	,	O	
2-11	så	O	
2-12	pletter	O	
2-13	det	O	
2-14	en	O	
2-15	æra	O	
2-16	i	O	
2-17	nogen	O	
2-18	grad	O	
2-19	"	O	
2-20	,	O	
2-21	siger	O	
2-22	Barack	O	
2-23	Obama	O	
2-24	efter	O	
2-25	Sports	O	
2-26	Illustrated	O	
2-27	har	O	
2-28	afsløret	O	
2-29	,	O	
2-30	at	O	
2-31	Rodriguez	O	
2-32	er	O	
2-33	en	O	
2-34	104	O	
2-35	spillere	O	
2-36	,	O	
2-37	der	O	
2-38	i	O	
2-39	2003	O	
2-40	tog	O	
2-41	steroider	O	
2-42	.	O	

#id=3
#text=Deresejendommelige arkitektur, der favner flere offentlige institutioner, ligger som en skarpt tegnet landskabelig struktur på kanten af Ordrup Park.
3-1	Deres	B-noun.person	
3-2	ejendommelige	I-noun.person|B-noun.person	
3-3	arkitektur	B-noun.domain	
3-4	,	O	
3-5	der	O	
3-6	favner	B-verb.TOP	
3-7	flere	O	
3-8	offentlige	B-adj.social	
3-9	institutioner	B-noun.institution	
3-10	,	O	
3-11	ligger	B-verb.stative	
3-12	som	O	
3-13	en	O	
3-14	skarpt	O	
3-15	tegnet	B-adj.all	
3-16	landskabelig	B-adj.phys	
3-17	struktur	B-noun.person	
3-18	på	O	
3-19	kanten	B-noun.location	
3-20	af	O	
3-21	Ordrup	B-noun.location	
3-22	Park	I-noun.location	
3-23	.	O	

#id=4
#text=Godt håndværk og lige lidt mere
4-1	Godt	O	
4-2	håndværk	O	
4-3	og	O	
4-4	lige	O	
4-5	lidt	O	
4-6	mere	O	

#id=5
#text=Vi anser os selv for et ungt og voksende demokrati, der gør fantastiske fremskridt".
5-1	Vi	O	
5-2	anser	O	
5-3	os	O	
5-4	selv	O	
5-5	for	O	
5-6	et	O	
5-7	ungt	O	
5-8	og	O	
5-9	voksende	O	
5-10	demokrati	O	
5-11	,	O	
5-12	der	O	
5-13	gør	O	
5-14	fantastiske	O	
5-15	fremskridt	O	
5-16	"	O	
5-17	.	O	

#id=6
#text=Få timer efter Dianne Feinsteins beklagelser ringede både Barack Obama og den kommende vicepræsident, Joe Biden, til senatoren, som allernådigst tog imod deres undskyldninger.
6-1	Få	O	
6-2	timer	O	
6-3	efter	O	
6-4	Dianne	O	
6-5	Feinsteins	O	
6-6	beklagelser	O	
6-7	ringede	O	
6-8	både	O	
6-9	Barack	O	
6-10	Obama	O	
6-11	og	O	
6-12	den	O	
6-13	kommende	O	
6-14	vicepræsident	O	
6-15	,	O	
6-16	Joe	O	
6-17	Biden	O	
6-18	,	O	
6-19	til	O	
6-20	senatoren	O	
6-21	,	O	
6-22	som	O	
6-23	allernådigst	O	
6-24	tog	O	
6-25	imod	O	
6-26	deres	O	
6-27	undskyldninger	O	
6-28	.	O	

#id=7
#text=Man kan måske godt vinde i Madrid, det kniber mere med at gøre det samme i Middlesbrough, og trods alle Rafael Benitez' kvaliteter i de store europæiske cupkampe ser han heller ikke i år ud til at føre rekordmestrene tilbage til toppen af den nationale liga, hvor klubben næsten havde patent på at befinde sig i et par årtier.
7-1	Man	O	
7-2	kan	O	
7-3	måske	O	
7-4	godt	O	
7-5	vinde	O	
7-6	i	O	
7-7	Madrid	O	
7-8	,	O	
7-9	det	O	
7-10	kniber	O	
7-11	mere	O	
7-12	med	O	
7-13	at	O	
7-14	gøre	O	
7-15	det	O	
7-16	samme	O	
7-17	i	O	
7-18	Middlesbrough	O	
7-19	,	O	
7-20	og	O	
7-21	trods	O	
7-22	alle	O	
7-23	Rafael	O	
7-24	Benitez	O	
7-25	'	O	
7-26	kvaliteter	O	
7-27	i	O	
7-28	de	O	
7-29	store	O	
7-30	europæiske	O	
7-31	cupkampe	O	
7-32	ser	O	
7-33	han	O	
7-34	heller	O	
7-35	ikke	O	
7-36	i	O	
7-37	år	O	
7-38	ud	O	
7-39	til	O	
7-40	at	O	
7-41	føre	O	
7-42	rekordmestrene	O	
7-43	tilbage	O	
7-44	til	O	
7-45	toppen	O	
7-46	af	O	
7-47	den	O	
7-48	nationale	O	
7-49	liga	O	
7-50	,	O	
7-51	hvor	O	
7-52	klubben	O	
7-53	næsten	O	
7-54	havde	O	
7-55	patent	O	
7-56	på	O	
7-57	at	O	
7-58	befinde	O	
7-59	sig	O	
7-60	i	O	
7-61	et	O	
7-62	par	O	
7-63	årtier	O	
7-64	.	O	

#id=8
#text=Det kan jeg bare ikke, for mit liv er jo her i Danmark nu.
8-1	Det	O	
8-2	kan	O	
8-3	jeg	O	
8-4	bare	O	
8-5	ikke	O	
8-6	,	O	
8-7	for	O	
8-8	mit	O	
8-9	liv	O	
8-10	er	O	
8-11	jo	O	
8-12	her	O	
8-13	i	O	
8-14	Danmark	O	
8-15	nu	O	
8-16	.	O	

#id=9
#text=Når vi har haft flere konfrontationer, hvor det ender voldsomt og fatalt, så er nogle i ledelsen af systemet ikke i stand til at håndtere det korrekt".
9-1	Når	O	
9-2	vi	O	
9-3	har	O	
9-4	haft	O	
9-5	flere	O	
9-6	konfrontationer	O	
9-7	,	O	
9-8	hvor	O	
9-9	det	O	
9-10	ender	O	
9-11	voldsomt	O	
9-12	og	O	
9-13	fatalt	O	
9-14	,	O	
9-15	så	O	
9-16	er	O	
9-17	nogle	O	
9-18	i	O	
9-19	ledelsen	O	
9-20	af	O	
9-21	systemet	O	
9-22	ikke	O	
9-23	i	O	
9-24	stand	O	
9-25	til	O	
9-26	at	O	
9-27	håndtere	O	
9-28	det	O	
9-29	korrekt	O	
9-30	"	O	
9-31	.	O	

#id=10
#text=JørgenHoppe er i gang med sin sidste fireårige periode som formand for de handelsansatte i Danmark.
10-1	Jørgen	O	
10-2	Hoppe	O	
10-3	er	O	
10-4	i	O	
10-5	gang	O	
10-6	med	O	
10-7	sin	O	
10-8	sidste	O	
10-9	fireårige	O	
10-10	periode	O	
10-11	som	O	
10-12	formand	O	
10-13	for	O	
10-14	de	O	
10-15	handelsansatte	O	
10-16	i	O	
10-17	Danmark	O	
10-18	.	O	

#id=11
#text=EFTERAT HUN i 1994 stoppede i Folketinget, var hun i en periode formand for Børnerådet i Århus, og hun blev i 1998 medlem af bestyrelsen for Kvindemuseet i Danmark.
11-1	EFTER	O	
11-2	AT	O	
11-3	HUN	O	
11-4	i	O	
11-5	1994	O	
11-6	stoppede	O	
11-7	i	O	
11-8	Folketinget	O	
11-9	,	O	
11-10	var	O	
11-11	hun	O	
11-12	i	O	
11-13	en	O	
11-14	periode	O	
11-15	formand	O	
11-16	for	O	
11-17	Børnerådet	O	
11-18	i	O	
11-19	Århus	O	
11-20	,	O	
11-21	og	O	
11-22	hun	O	
11-23	blev	O	
11-24	i	O	
11-25	1998	O	
11-26	medlem	O	
11-27	af	O	
11-28	bestyrelsen	O	
11-29	for	O	
11-30	Kvindemuseet	O	
11-31	i	O	
11-32	Danmark	O	
11-33	.	O	

#id=12
#text=Møllerne skal leveres til to projekter i Constanta-regionen i Rumænien, og værdien på ordren er i milliardklassen i danske kroner.
12-1	Møllerne	O	
12-2	skal	O	
12-3	leveres	O	
12-4	til	O	
12-5	to	O	
12-6	projekter	O	
12-7	i	O	
12-8	Constanta	O	
12-9	-	O	
12-10	regionen	O	
12-11	i	O	
12-12	Rumænien	O	
12-13	,	O	
12-14	og	O	
12-15	værdien	O	
12-16	på	O	
12-17	ordren	O	
12-18	er	O	
12-19	i	O	
12-20	milliardklassen	O	
12-21	i	O	
12-22	danske	O	
12-23	kroner	O	
12-24	.	O	

#id=13
#text=Og skulle rollen som Walt blive hans svanesang som skuespiller, er det en mere end værdig afslutning på en lang karriere foran kameraet.
13-1	Og	O	
13-2	skulle	O	
13-3	rollen	O	
13-4	som	O	
13-5	Walt	O	
13-6	blive	O	
13-7	hans	O	
13-8	svanesang	O	
13-9	som	O	
