 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Jegfik ikke svar på spørgsmålet om guldreserverne, men jeg håber, at det kommer.
1-1	Jeg	O	
1-2	fik	B-verb.possession	
1-3	ikke	O	
1-4	svar	B-noun.communication	
1-5	på	O	
1-6	spørgsmålet	B-noun.communication	
1-7	om	O	
1-8	guldreserverne	B-noun.quantity	
1-9	,	O	
1-10	men	O	
1-11	jeg	O	
1-12	håber	B-verb.cognition	
1-13	,	O	
1-14	at	O	
1-15	det	O	
1-16	kommer	B-verb.aspectual	
1-17	.	O	

#id=2
#text=Derudoverhar vi de medicinske patienter, som ministeren nævnte, som fortsat ligger på afdelinger, der er overbelagte, og vi har psykiatriske patienter, der bliver afvist på vores psykiatriske skadestuer.
2-1	Derudover	O	
2-2	har	O	
2-3	vi	O	
2-4	de	O	
2-5	medicinske	O	
2-6	patienter	O	
2-7	,	O	
2-8	som	O	
2-9	ministeren	O	
2-10	nævnte	O	
2-11	,	O	
2-12	som	O	
2-13	fortsat	O	
2-14	ligger	O	
2-15	på	O	
2-16	afdelinger	O	
2-17	,	O	
2-18	der	O	
2-19	er	O	
2-20	overbelagte	O	
2-21	,	O	
2-22	og	O	
2-23	vi	O	
2-24	har	O	
2-25	psykiatriske	O	
2-26	patienter	O	
2-27	,	O	
2-28	der	O	
2-29	bliver	O	
2-30	afvist	O	
2-31	på	O	
2-32	vores	O	
2-33	psykiatriske	O	
2-34	skadestuer	O	
2-35	.	O	

#id=3
#text=Vilever i et demokrati.
3-1	Vi	O	
3-2	lever	O	
3-3	i	O	
3-4	et	O	
3-5	demokrati	O	
3-6	.	O	

#id=4
#text=Men det er jo noget, man er nødt til at gå i dybden med og lave regninger på, og det kan vi ikke gøre her fra Folketingets talerstol.
4-1	Men	O	
4-2	det	O	
4-3	er	O	
4-4	jo	O	
4-5	noget	O	
4-6	,	O	
4-7	man	O	
4-8	er	O	
4-9	nødt	O	
4-10	til	O	
4-11	at	O	
4-12	gå	O	
4-13	i	O	
4-14	dybden	O	
4-15	med	O	
4-16	og	O	
4-17	lave	O	
4-18	regninger	O	
4-19	på	O	
4-20	,	O	
4-21	og	O	
4-22	det	O	
4-23	kan	O	
4-24	vi	O	
4-25	ikke	O	
4-26	gøre	O	
4-27	her	O	
4-28	fra	O	
4-29	Folketingets	O	
4-30	talerstol	O	
4-31	.	O	

#id=5
#text=Hovedparten af kriminaliteten bliver altså stadig væk begået af danskere her i Danmark, og det er et langt, langt større problem.
5-1	Hovedparten	O	
5-2	af	O	
5-3	kriminaliteten	O	
5-4	bliver	O	
5-5	altså	O	
5-6	stadig	O	
5-7	væk	O	
5-8	begået	O	
5-9	af	O	
5-10	danskere	O	
5-11	her	O	
5-12	i	O	
5-13	Danmark	O	
5-14	,	O	
5-15	og	O	
5-16	det	O	
5-17	er	O	
5-18	et	O	
5-19	langt	O	
5-20	,	O	
5-21	langt	O	
5-22	større	O	
5-23	problem	O	
5-24	.	O	

#id=6
#text=Men at lukke sig om sig selv har aldrig gavnet nogen, og  det viser de kedelige erfaringer fra 1930'erne, hvor den internationale handel og den samlede velstand faldt.
6-1	Men	O	
6-2	at	O	
6-3	lukke	O	
6-4	sig	O	
6-5	om	O	
6-6	sig	O	
6-7	selv	O	
6-8	har	O	
6-9	aldrig	O	
6-10	gavnet	O	
6-11	nogen	O	
6-12	,	O	
6-13	og	O	
6-14	det	O	
6-15	viser	O	
6-16	de	O	
6-17	kedelige	O	
6-18	erfaringer	O	
6-19	fra	O	
6-20	1930	O	
6-21	'	O	
6-22	erne	O	
6-23	,	O	
6-24	hvor	O	
6-25	den	O	
6-26	internationale	O	
6-27	handel	O	
6-28	og	O	
6-29	den	O	
6-30	samlede	O	
6-31	velstand	O	
6-32	faldt	O	
6-33	.	O	

#id=7
#text=Og jeg synes, det er lidt ærgerligt i forhold til de mennesker, der vitterlig har problemer, at man ikke sådan med et varsel fokuserer på, hvordan vi gør det bedre for dem, i stedet for at stå og gøre det lige præcis på det tidspunkt, hvor man synes at det kan være en god politisk sag at tage op, for så vil medierne nok skrive noget om det, for nu er det jo tæt på jul.
7-1	Og	O	
7-2	jeg	O	
7-3	synes	O	
7-4	,	O	
7-5	det	O	
7-6	er	O	
7-7	lidt	O	
7-8	ærgerligt	O	
7-9	i	O	
7-10	forhold	O	
7-11	til	O	
7-12	de	O	
7-13	mennesker	O	
7-14	,	O	
7-15	der	O	
7-16	vitterlig	O	
7-17	har	O	
7-18	problemer	O	
7-19	,	O	
7-20	at	O	
7-21	man	O	
7-22	ikke	O	
7-23	sådan	O	
7-24	med	O	
7-25	et	O	
7-26	varsel	O	
7-27	fokuserer	O	
7-28	på	O	
7-29	,	O	
7-30	hvordan	O	
7-31	vi	O	
7-32	gør	O	
7-33	det	O	
7-34	bedre	O	
7-35	for	O	
7-36	dem	O	
7-37	,	O	
7-38	i	O	
7-39	stedet	O	
7-40	for	O	
7-41	at	O	
7-42	stå	O	
7-43	og	O	
7-44	gøre	O	
7-45	det	O	
7-46	lige	O	
7-47	præcis	O	
7-48	på	O	
7-49	det	O	
7-50	tidspunkt	O	
7-51	,	O	
7-52	hvor	O	
7-53	man	O	
7-54	synes	O	
7-55	at	O	
7-56	det	O	
7-57	kan	O	
7-58	være	O	
7-59	en	O	
7-60	god	O	
7-61	politisk	O	
7-62	sag	O	
7-63	at	O	
7-64	tage	O	
7-65	op	O	
7-66	,	O	
7-67	for	O	
7-68	så	O	
7-69	vil	O	
7-70	medierne	O	
7-71	nok	O	
7-72	skrive	O	
7-73	noget	O	
7-74	om	O	
7-75	det	O	
7-76	,	O	
7-77	for	O	
7-78	nu	O	
7-79	er	O	
7-80	det	O	
7-81	jo	O	
7-82	tæt	O	
7-83	på	O	
7-84	jul	O	
7-85	.	O	

#id=8
#text=Deter så himmelråbende urimeligt, og mit indtryk er, at man vælger at se igennem fingre med det her, fordi man har indtryk af, at det nok ikke drejer sig om ret mange mennesker.
8-1	Det	O	
8-2	er	O	
8-3	så	O	
8-4	himmelråbende	O	
8-5	urimeligt	O	
8-6	,	O	
8-7	og	O	
8-8	mit	O	
8-9	indtryk	O	
8-10	er	O	
8-11	,	O	
8-12	at	O	
8-13	man	O	
8-14	vælger	O	
8-15	at	O	
8-16	se	O	
8-17	igennem	O	
8-18	fingre	O	
8-19	med	O	
8-20	det	O	
8-21	her	O	
8-22	,	O	
8-23	fordi	O	
8-24	man	O	
8-25	har	O	
8-26	indtryk	O	
8-27	af	O	
8-28	,	O	
8-29	at	O	
8-30	det	O	
8-31	nok	O	
8-32	ikke	O	
8-33	drejer	O	
8-34	sig	O	
8-35	om	O	
8-36	ret	O	
8-37	mange	O	
8-38	mennesker	O	
8-39	.	O	

#id=9
#text=Nej, jeg ser i virkeligheden for mig, at det er nogle grupperinger, som stammer fra det tidspunkt, hvor hr. Morten Østergaards parti sad i regering, og hvor man overhovedet ikke havde styr på noget som helst, heller ikke på integrationen, og hvor det ikke var gennemtænkt, hvad der ville ske, hvis man på 1 år som i 2001 lukkede 25.000 mennesker ind over de danske grænser.
9-1	Nej	O	
9-2	,	O	
9-3	jeg	O	
9-4	ser	O	
9-5	i	O	
9-6	virkeligheden	O	
9-7	for	O	
9-8	mig	O	
9-9	,	O	
9-10	at	O	
9-11	det	O	
9-12	er	O	
9-13	nogle	O	
9-14	grupperinger	O	
9-15	,	O	
9-16	som	O	
9-17	stammer	O	
9-18	fra	O	
9-19	det	O	
9-20	tidspunkt	O	
9-21	,	O	
9-22	hvor	O	
9-23	hr	O	
9-24	.	O	
9-25	Morten	O	
9-26	Østergaards	O	
9-27	parti	O	
9-28	sad	O	
9-29	i	O	
9-30	regering	O	
9-31	,	O	
9-32	og	O	
9-33	hvor	O	
9-34	man	O	
9-35	overhovedet	O	
9-36	ikke	O	
9-37	havde	O	
9-38	styr	O	
9-39	på	O	
9-40	noget	O	
9-41	som	O	
9-42	helst	O	
9-43	,	O	
9-44	heller	O	
9-45	ikke	O	
9-46	på	O	
9-47	integrationen	O	
9-48	,	O	
9-49	og	O	
9-50	hvor	O	
9-51	det	O	
9-52	ikke	O	
9-53	var	O	
9-54	gennemtænkt	O	
9-55	,	O	
9-56	hvad	O	
9-57	der	O	
9-58	ville	O	
9-59	ske	O	
9-60	,	O	
9-61	hvis	O	
9-62	man	O	
9-63	på	O	
9-64	1	O	
9-65	år	O	
9-66	som	O	
9-67	i	O	
9-68	2001	O	
9-69	lukkede	O	
9-70	25	O	
9-71	.	O	
9-72	000	O	
9-73	mennesker	O	
9-74	ind	O	
9-75	over	O	
9-76	de	O	
9-77	danske	O	
9-78	grænser	O	
9-79	.	O	

#id=10
#text=Han har brugt fixerum og sundhedsrum sådan lidt i en pærevælling.
10-1	Han	O	
10-2	har	O	
10-3	brugt	O	
10-4	fixerum	O	
10-5	og	O	
10-6	sundhedsrum	O	
10-7	sådan	O	
10-8	lidt	O	
10-9	i	O	
10-10	en	O	
10-11	pærevælling	O	
10-12	.	O	

#id=11
#text=Jeg er enig i det udgangspunkt, fru Lone Dybkjær har, med hensyn til tvangsadopterede børn, for der taler vi altså om familier, som er fuldstændig splittede, så forældrene ikke har mulighed for at varetage deres børns tarv, men der er relativt få tilfælde.
11-1	Jeg	O	
11-2	er	O	
11-3	enig	O	
11-4	i	O	
11-5	det	O	
11-6	udgangspunkt	O	
11-7	,	O	
11-8	fru	O	
11-9	Lone	O	
11-10	Dybkjær	O	
11-11	har	O	
11-12	,	O	
11-13	med	O	
11-14	hensyn	O	
11-15	til	O	
11-16	tvangsadopterede	O	
11-17	børn	O	
11-18	,	O	
11-19	for	O	
11-20	der	O	
11-21	taler	O	
11-22	vi	O	
11-23	altså	O	
11-24	om	O	
11-25	familier	O	
11-26	,	O	
11-27	som	O	
11-28	er	O	
11-29	fuldstændig	O	
11-30	splittede	O	
11-31	,	O	
11-32	så	O	
11-33	forældrene	O	
11-34	ikke	O	
11-35	har	O	
11-36	mulighed	O	
11-37	for	O	
11-38	at	O	
11-39	varetage	O	
11-40	deres	O	
11-41	børns	O	
11-42	tarv	O	
11-43	,	O	
11-44	men	O	
11-45	der	O	
11-46	er	O	
11-47	relativt	O	
11-48	få	O	
11-49	tilfælde	O	
11-50	.	O	

#id=12
#text=Vi ønsker så bredt et samarbejde som overhovedet muligt.
12-1	Vi	O	
12-2	ønsker	O	
12-3	så	O	
12-4	bredt	O	
12-5	et	O	
12-6	samarbejde	O	
12-7	som	O	
12-8	overhovedet	O	
12-9	muligt	O	
12-10	.	O	

#id=13
#text=Deter muligt, at ministeren ikke mener, der er nogen problemer.
13-1	Det	O	
13-2	er	O	
13-3	muligt	O	
13-4	,	O	
13-5	at	O	
13-6	ministeren	O	
13-7	ikke	O	
13-8	mener	O	
13-9	,	O	
13-10	der	O	
13-11	er	O	
13-12	nogen	O	
13-13	problemer	O	
13-14	.	O	

#id=14
#text=For jeg synes, at det arbejde, som også Den Parlamentariske  Forsamling foretager, når det gælder valgobservationer, er afgørende.
14-1	For	O	
14-2	jeg	O	
14-3	synes	O	
14-4	,	O	
14-5	at	O	
14-6	det	O	
14-7	arbejde	O	
14-8	,	O	
14-9	som	O	
14-10	også	O	
14-11	Den	O	
14-12	Parlamentariske	O	
14-13	Forsamling	O	
14-14	foretager	O	
14-15	,	O	
14-16	når	O	
14-17	det	O	
14-18	gælder	O	
14-19	valgobservationer	O	
14-20	,	O	
14-21	er	O	
14-22	afgørende	O	
14-23	.	O	

#id=15
#text=Dethar vi ikke sagt at vi er imod i Dansk Folkeparti.
15-1	Det	O	
15-2	har	O	
15-3	vi	O	
15-4	ikke	O	
15-5	sagt	O	
15-6	at	O	
15-7	vi	O	
15-8	er	O	
15-9	imod	O	
15-10	i	O	
15-11	Dansk	O	
15-12	Folkeparti	O	
15-13	.	O	

#id=16
#text=Ja,når de ikke er på terrorlisten, kan man tale med dem - men så længe de er  på terrorlisten, kan man ikke tale med dem, det er jo regeringens politik - og så kan man jo tale med alle, der ikke er på terrorlisten, som man har tid til og synes er relevant.
16-1	Ja	O	
16-2	,	O	
16-3	når	O	
16-4	de	O	
16-5	ikke	O	
16-6	er	O	
16-7	på	O	
16-8	terrorlisten	O	
16-9	,	O	
16-10	kan	O	
16-11	man	O	
16-12	tale	O	
16-13	med	O	
16-14	dem	O	
16-15	-	O	
16-16	men	O	
16-17	så	O	
16-18	længe	O	
16-19	de	O	
16-20	er	O	
16-21	på	O	
16-22	terrorlisten	O	
16-23	,	O	
16-24	kan	O	
16-25	man	O	
16-26	ikke	O	
16-27	tale	O	
16-28	med	O	
16-29	dem	O	
16-30	,	O	
16-31	det	O	
16-32	er	O	
16-33	jo	O	
16-34	regeringens	O	
16-35	politik	O	
16-36	-	O	
16-37	og	O	
16-38	så	O	
16-39	kan	O	
16-40	man	O	
16-41	jo	O	
16-42	tale	O	
16-43	med	O	
16-44	alle	O	
16-45	,	O	
16-46	der	O	
16-47	ikke	O	
16-48	er	O	
16-49	på	O	
16-50	terrorlisten	O	
16-51	,	O	
16-52	som	O	
16-53	man	O	
16-54	har	O	
16-55	tid	O	
16-56	til	O	
16-57	og	O	
16-58	synes	O	
16-59	er	O	
16-60	relevant	O	
16-61	.	O	

#id=17
#text=Man har fået store kommuner, og man kender jo ikke alle borgerne sådan, at man ligesom på højre hånd kan sige:
17-1	Man	O	
17-2	har	O	
17-3	fået	O	
17-4	store	O	
17-5	kommuner	O	
17-6	,	O	
17-7	og	O	
17-8	man	O	
17-9	kender	O	
17-10	jo	O	
17-11	ikke	O	
17-12	alle	O	
17-13	borgerne	O	
17-14	sådan	O	
17-15	,	O	
17-16	at	O	
17-17	man	O	
17-18	ligesom	O	
17-19	på	O	
17-20	højre	O	
17-21	hånd	O	
17-22	kan	O	
17-23	sige	O	
17-24	:	O	

#id=18
