 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Så både de og bilen måtte bugseres retur til Østerbro, og der er udsigt til en klækkelig mekanikerregning.
1-1	Så	så	D-:----:--:u---	O	
1-2	både	både	D-:----:--:u---	O	
1-3	de	de	NP:siu#:--:----	O	
1-4	og	og	CC:----:--:----	O	
1-5	bilen	bil	NC:sduc:--:----	B-noun.vehicle	
1-6	måtte	måtte	VF:----:ta:----	B-verb.cognition|B-verb.emotion|B-verb.phenomenon	
1-7	bugseres	bugsere	VI:----:-p:----	B-verb.motion	
1-8	retur	retur	D-:----:--:u---	O	
1-9	til	til	T-:----:--:----	O	
1-10	Østerbro	Østerbro	NP:siu#:--:----	O	
1-11	,	,	ZD	O	
1-12	og	og	CC:----:--:----	O	
1-13	der	der	US:----:--:----	O	
1-14	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
1-15	udsigt	udsigt	NC:siuc:--:----	B-noun.feeling|B-noun.phenomenon	
1-16	til	til	T-:----:--:----	O	
1-17	en	en	PI:s-uc:--:----	O	
1-18	klækkelig	klækkelig	AC:siuc:--:p---	B-adj.phys	
1-19	mekanikerregning	mekanikerregning	NC:siuc:--:----	O	
1-20	.	.	ZP	O	

#id=2
#text=Tags:nørderi, olivenbrød, rødbedesalat med avocado, Væksthus Hovedstadsregionen
2-1	Tags	tag	NC:piu#:--:----	B-noun.act|B-noun.feeling|B-noun.artifact	
2-2	:	:	ZP	O	
2-3	nørderi	nørderi	D-:----:--:u---	O	
2-4	,	,	ZD	O	
2-5	olivenbrød	olivenbryde	VF:----:ta:----	O	
2-6	,	,	ZD	O	
2-7	rødbedesalat	rødbedesalat	NC:siuc:--:----	B-noun.food	
2-8	med	med	T-:----:--:----	O	
2-9	avocado	avocado	NC:siuc:--:----	B-noun.plant|B-noun.food	
2-10	,	,	ZD	O	
2-11	Væksthus	væksthus	NC:siun:--:----	B-noun.location|B-noun.building	
2-12	Hovedstadsregionen	hovedstadsregion	NC:sduc:--:----	B-noun.location	

#id=3
#text=Men det er der en rigtig god grund til (altså ud over den, der hedder arbejde ).
3-1	Men	men	CC:----:--:----	O	
3-2	det	det	PP:s-un:--:-3n-	O	
3-3	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
3-4	der	der	US:----:--:----	O	
3-5	en	en	PI:s-uc:--:----	O	
3-6	rigtig	rigtig	AC:siuc:--:p---	B-adj.phys	
3-7	god	god	AC:siuc:--:p---	B-adj.all	
3-8	grund	grund	NC:siuc:--:----	B-noun.object|B-noun.location|B-noun.act	
3-9	til	til	T-:----:--:----	O	
3-10	(	(	ZD	O	
3-11	altså	altså	D-:----:--:u---	O	
3-12	ud	ud	D-:----:--:u---	O	
3-13	over	over	T-:----:--:----	O	
3-14	den	den	PP:s-uc:--:-3n-	O	
3-15	,	,	ZD	O	
3-16	der	der	US:----:--:----	O	
3-17	hedder	hedde	VF:----:sa:----	O	
3-18	arbejde	arbejde	VI:----:-a:----	B-verb.social	
3-19	)	)	ZD	O	
3-20	.	.	ZP	O	

#id=4
#text=Hurra!!
4-1	Hurra	hurra	I-:----:--:----	O	
4-2	!	!	ZP	O	
4-3	!	!	ZP	O	

#id=5
#text=Helt inde bagerst i højre overmund.
5-1	Helt	hel	AD:----:--:p---	B-adj.phys	
5-2	inde	inde	D-:----:--:u---	O	
