 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Colourwalk", "One Piece Red:
1-1	Colourwalk	Colourwalk	NP:siu#:--:----	O	
1-2	"	"	ZI	O	
1-3	,	,	ZD	O	
1-4	"	"	ZI	O	
1-5	One	One	NP:siu#:--:----	O	
1-6	Piece	Piece	NP:siu#:--:----	O	
1-7	Red	ride	VF:----:ta:----	B-verb.motion|B-verb.act|B-verb.phenomenon	
1-8	:	:	ZP	O	

#id=2
#text=Jegkunne godt lide...RAMEN NINJAS!
2-1	Jeg	jeg	PP:s-nc:--:-1n-	O	
2-2	kunne	kunne	VF:----:ta:----	B-verb.social	
2-3	godt	god	AD:----:--:p---	B-adj.all	
2-4	lide	lide	VI:----:-a:----	B-verb.phenomenon|B-verb.emotion	
2-5	.	.	ZP	O	
2-6	.	.	ZP	O	
2-7	.	.	ZP	O	
2-8	RAMEN	RAMEN	NP:siu#:--:----	O	
2-9	NINJAS	NINJAS	NP:siu#:--:----	O	
2-10	!	!	ZP	O	

#id=3
#text=Okayjeg skulle bare lige høre...
3-1	Okay	okay	AC:§§u§:--:p---	O	
3-2	jeg	jeg	NC:siun:--:----	O	
3-3	skulle	skulle	VF:----:ta:----	B-verb.phenomenon	
3-4	bare	bare	D-:----:--:u---	O	
3-5	lige	lige	D-:----:--:u---	O	
3-6	høre	høre	VI:----:-a:----	B-verb.phenomenon	
3-7	.	.	ZP	O	
3-8	.	.	ZP	O	
3-9	.	.	ZP	O	

#id=4
#text=FaraosCigarer sælger hele serien på tilbud for 129 kr. for tiden - det er ca. 16 kr. pr. bind!
4-1	Faraos	farao	NW:----:--:----	B-noun.communication|B-noun.person	
4-2	Cigarer	cigar	NC:piu#:--:----	B-noun.food	
4-3	sælger	sælge	VF:----:sa:----	B-verb.possession|B-verb.act	
4-4	hele	hel	AC:sdu#:--:p---	B-adj.phys	
4-5	serien	serie	NC:sduc:--:----	B-noun.communication|B-noun.artifact|B-noun.person|B-noun.group	
4-6	på	på	T-:----:--:----	O	
4-7	tilbud	tilbud	NC:siun:--:----	B-noun.act|B-noun.TOP|B-noun.possession	
4-8	for	for	T-:----:--:----	O	
4-9	129	129	LC:--u-:--:----	O	
4-10	kr	krone	NC:piu#:--:----	O	
4-11	.	.	ZP	O	
4-12	for	for	T-:----:--:----	O	
4-13	tiden	tid	NW:----:--:----	B-noun.communication|B-noun.time|B-noun.attribute|B-noun.quantity|B-noun.motive|B-noun.TOP	
4-14	-	-	ZH	O	
4-15	det	det	XY:----:--:----	O	
