 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Men senest har han været i rampelyset for sin grove optræden i "Til middag hos...", hvorfra han blev fyret efter to programmer.
1-1	Men	men	CC:----:--:----	O	
1-2	senest	sen	AD:----:--:s---	B-adj.time	
1-3	har	have	VF:----:sa:----	B-verb.perception|B-verb.cognition|B-verb.communication|B-verb.act|B-verb.phenomenon|B-verb.TOP	
1-4	han	han	PP:s-nc:--:-3n-	O	
1-5	været	være	VT:siu#:t-:----	B-verb.TOP|B-verb.social|B-verb.stative	
1-6	i	i	T-:----:--:----	O	
1-7	rampelyset	rampelys	NC:sdun:--:----	B-noun.cognition|B-noun.phenomenon	
1-8	for	for	T-:----:--:----	O	
1-9	sin	sin	PO:s--c:--:-3ys	O	
1-10	grove	grov	AC:sdu#:--:p---	B-adj.phys|B-adj.mental	
1-11	optræden	optræde	VG:siuc:--:----	O	
1-12	i	i	T-:----:--:----	O	
1-13	"	"	ZI	O	
1-14	Til	til	T-:----:--:----	O	
1-15	middag	middag	NC:siuc:--:----	B-noun.time|B-noun.food	
1-16	hos	hos	T-:----:--:----	O	
1-17	.	.	ZP	O	
1-18	.	.	ZP	O	
1-19	.	.	ZP	O	
1-20	"	"	ZI	O	
1-21	,	,	ZD	O	
1-22	hvorfra	hvorfra	D-:----:--:u---	O	
1-23	han	han	PP:s-nc:--:-3n-	O	
1-24	blev	blive	VF:----:ta:----	B-verb.TOP|B-verb.act|B-verb.stative	
1-25	fyret	fyre	VT:siu#:t-:----	B-verb.act|B-verb.communication	
1-26	efter	efter	T-:----:--:----	O	
1-27	to	to	LC:--u-:--:----	O	
1-28	programmer	program	NC:piu#:--:----	B-noun.communication|B-noun.artifact|B-noun.cognition|B-noun.act|B-noun.motive	
1-29	.	.	ZP	O	

#id=2
#text=Oddset-babenJanni Christensen har sammen med Danske Spil været i Sydafrika for at besøge de smukke og luksuriøse omgivelser
2-1	Oddset	Oddset	NP:siu#:--:----	B-noun.TOP	
2-2	-	-	ZH	O	
2-3	baben	babe	NC:sduc:--:----	B-noun.person	
2-4	Janni	Janni	NP:siu#:--:----	O	
2-5	Christensen	Christensen	NP:siu#:--:----	O	
2-6	har	have	VF:----:sa:----	B-verb.perception|B-verb.communication|B-verb.phenomenon|B-verb.act|B-verb.cognition|B-verb.TOP	
2-7	sammen	sammen	D-:----:--:u---	O	
2-8	med	med	T-:----:--:----	O	
2-9	Danske	dansk	AC:p#u#:--:p---	B-adj.social|B-adj.phys	
2-10	Spil	spil	NC:piu#:--:----	B-noun.communication|B-noun.phenomenon|B-noun.institution|B-noun.act|B-noun.artifact|B-noun.TOP|B-noun.motive	
2-11	været	være	VT:siu#:t-:----	B-verb.TOP|B-verb.social|B-verb.stative	
2-12	i	i	T-:----:--:----	O	
2-13	Sydafrika	Sydafrika	NP:siu#:--:----	O	
2-14	for	for	T-:----:--:----	O	
2-15	at	at	UI:----:--:----	O	
2-16	besøge	besøge	VI:----:-a:----	B-verb.change|B-verb.act	
2-17	de	den	PM:p-u#:--:----	O	
2-18	smukke	smuk	AC:p#u#:--:p---	B-adj.phys	
2-19	og	og	CC:----:--:----	O	
2-20	luksuriøse	luksuriøs	AC:p#u#:--:p---	B-adj.all	
2-21	omgivelser	omgivelse	NC:piu#:--:----	B-noun.location|B-noun.person	

#id=3
#text=Lingerifirmaet Triumph stillede forleden en række næsten bare piger på parade i London  for at gøre opmærksom på, at de har nogle af verdens mest solgte produkter til de intime dele.
3-1	Lingerifirmaet	Lingerifirmaet	NP:siu#:--:----	O	
3-2	Triumph	Triumph	NP:siu#:--:----	O	
3-3	stillede	stille	VF:----:ta:----	B-verb.change|B-verb.phenomenon|B-verb.act|B-verb.motion	
3-4	forleden	forleden	AD:----:--:p---	B-adj.time	
3-5	en	en	PI:s-uc:--:----	O	
3-6	række	række	NC:siuc:--:----	B-noun.motive|B-noun.quantity|B-noun.group|B-noun.person|B-noun.location	
3-7	næsten	næsten	D-:----:--:u---	O	
3-8	bare	bar	AC:p#u#:--:p---	B-adj.phys	
3-9	piger	pige	NC:piu#:--:----	B-noun.person	
3-10	på	på	T-:----:--:----	O	
3-11	parade	parade	NC:siuc:--:----	B-noun.act	
3-12	i	i	T-:----:--:----	O	
3-13	London	London	NP:siu#:--:----	O	
3-14	for	for	T-:----:--:----	O	
3-15	at	at	UI:----:--:----	O	
3-16	gøre	gøre	VI:----:-a:----	B-verb.change|B-verb.creation|B-verb.act|B-verb.phenomenon	
3-17	opmærksom	opmærksom	AC:siuc:--:p---	B-adj.mental	
3-18	på	på	T-:----:--:----	O	
3-19	,	,	ZD	O	
3-20	at	at	CS:----:--:----	O	
3-21	de	de	PP:p-n#:--:-3n-	O	
3-22	har	have	VF:----:sa:----	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	
3-23	nogle	nogen	PI:p-u#:--:----	O	
3-24	af	af	T-:----:--:----	O	
3-25	verdens	verden	NC:sigc:--:----	B-noun.location|B-noun.quantity|B-noun.phenomenon|B-noun.group|B-noun.person|B-noun.act|B-noun.cognition|B-noun.object	
3-26	mest	megen	AD:----:--:s---	O	
3-27	solgte	sælge	VP:p#u#:t-:----	B-verb.possession|B-verb.act	
3-28	produkter	produkt	NC:piu#:--:----	B-noun.quantity|B-noun.artifact	
3-29	til	til	T-:----:--:----	O	
3-30	de	den	PM:p-u#:--:----	O	
3-31	intime	intim	AC:p#u#:--:p---	B-adj.all	
3-32	dele	del	NC:piu#:--:----	B-noun.communication|B-noun.quantity|B-noun.artifact|B-noun.object|B-noun.TOP	
3-33	.	.	ZP	O	

#id=4
#text=Fest, druk og byture Livret:
4-1	Fest	fest	NC:siuc:--:----	B-noun.act|B-noun.TOP|B-noun.attribute	
4-2	,	,	ZD	O	
4-3	druk	druk	NC:siuc:--:----	B-noun.act	
4-4	og	og	CC:----:--:----	O	
4-5	byture	bytur	NC:piu#:--:----	O	
4-6	Livret	livret	NC:siuc:--:----	B-noun.food	
4-7	:	:	ZP	O	

#id=5
#text=Bagefterafholdes nytårskur for det diplomatiske korps på Christiansborg.
5-1	Bagefter	bagefter	D-:----:--:u---	O	
5-2	afholdes	afholde	VF:----:sp:----	B-verb.possession|B-verb.cognition	
5-3	nytårskur	nytårskur	NC:siuc:--:----	B-noun.act	
5-4	for	for	T-:----:--:----	O	
5-5	det	den	PM:s-un:--:----	O	
5-6	diplomatiske	diplomatisk	AC:sdu#:--:p---	B-adj.social	
5-7	korps	korps	NC:siun:--:----	B-noun.person	
5-8	på	på	T-:----:--:----	O	
5-9	Christiansborg	Christiansborg	NP:siu#:--:----	O	
5-10	.	.	ZP	O	

#id=6
#text=Stjernernefunklede om kap, da årets amerikanske musikstatuetter blev uddelt i glimmerbyen Los Angeles.
6-1	Stjernerne	stjerne	NC:pdu#:--:----	B-noun.object|B-noun.artifact|B-noun.location|B-noun.person	
6-2	funklede	funkle	VF:----:ta:----	O	
6-3	om	om	T-:----:--:----	O	
6-4	kap	kap	NC:piu#:--:----	B-noun.location	
6-5	,	,	ZD	O	
6-6	da	da	-:----	O	
6-7	årets	år	NC:sdgn:--:----	B-noun.time	
6-8	amerikanske	amerikansk	AC:p#u#:--:p---	B-adj.social	
6-9	musikstatuetter	musikstatuette	NC:piu#:--:----	O	
6-10	blev	blive	VF:----:ta:----	B-verb.TOP|B-verb.act|B-verb.stative	
6-11	uddelt	uddele	VT:siu#:t-:----	B-verb.phenomenon|B-verb.act	
6-12	i	i	T-:----:--:----	O	
6-13	glimmerbyen	glimmerby	NC:sduc:--:----	O	
6-14	Los	Los	NP:siu#:--:----	B-noun.animal|B-noun.building	
6-15	Angeles	Angeles	NP:siu#:--:----	O	
6-16	.	.	ZP	O	

#id=7
#text=Er den fra Vestjylland? - Ja, det er den faktisk.
7-1	Er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
7-2	den	den	PP:s-uc:--:-3n-	O	
7-3	fra	fra	T-:----:--:----	O	
7-4	Vestjylland	Vestjylland	NP:siu#:--:----	O	
7-5	?	?	XY:----:--:----	O	
7-6	-	-	ZH	O	
7-7	Ja	ja	NC:siun:--:----	B-noun.act	
7-8	,	,	ZD	O	
7-9	det	det	PP:s-un:--:-3n-	O	
7-10	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
7-11	den	den	PM:s-uc:--:----	O	
7-12	faktisk	faktisk	AD:----:--:p---	B-adj.phys	
7-13	.	.	ZP	O	

#id=8
#text=Foto:
8-1	Foto	foto	NC:siun:--:----	B-noun.act|B-noun.artifact	
8-2	:	:	ZP	O	

#id=9
#text=28-årigeMartin Axelgaard er godt på vej til at blive en vaskeægte rockstjerne.
9-1	28	28	LC:--u-:--:----	O	
9-2	-	-	ZH	O	
9-3	årige	årig	AC:sdu#:--:p---	O	
9-4	Martin	Martin	NP:siu#:--:----	O	
9-5	Axelgaard	Axelgaard	NP:siu#:--:----	O	
9-6	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
9-7	godt	god	AD:----:--:p---	B-adj.all	
9-8	på	på	T-:----:--:----	O	
9-9	vej	vej	NC:siuc:--:----	B-noun.motive|B-noun.quantity|B-noun.location|B-noun.TOP	
9-10	til	til	T-:----:--:----	O	
9-11	at	at	UI:----:--:----	O	
9-12	blive	blive	VI:----:-a:----	B-verb.motion|B-verb.act|B-verb.change|B-verb.stative|B-verb.phenomenon|B-verb.TOP	
9-13	en	en	PI:s-uc:--:----	O	
9-14	vaskeægte	vaskeægte	AC:§§u§:--:p---	B-adj.all	
9-15	rockstjerne	rockstjerne	NC:siuc:--:----	B-noun.person	
9-16	.	.	ZP	O	

#id=10
#text=Da han begyndte at gå flere etager op ad trapper, så han lys for enden af tunnelen.
10-1	Da	da	CS:----:--:----	O	
10-2	han	han	PP:s-nc:--:-3n-	O	
10-3	begyndte	begynde	VF:----:ta:----	B-verb.social|B-verb.communication|B-verb.act	
10-4	at	at	UI:----:--:----	O	
10-5	gå	gå	VI:----:-a:----	B-verb.change|B-verb.act|B-verb.motion|B-verb.stative	
10-6	flere	mange	AC:##u#:--:c---	O	
10-7	etager	etage	NC:piu#:--:----	B-noun.time|B-noun.artifact	
10-8	op	op	D-:----:--:u---	O	
10-9	ad	ad	T-:----:--:----	O	
10-10	trapper	trappe	NC:piu#:--:----	B-noun.animal|B-noun.artifact	
10-11	,	,	ZD	O	
10-12	så	så	CS:----:--:----	O	
10-13	han	han	PP:s-nc:--:-3n-	O	
10-14	lys	lys	NC:siun:--:----	B-noun.feeling|B-noun.artifact|B-noun.phenomenon|B-noun.person|B-noun.location	
10-15	for	for	T-:----:--:----	O	
10-16	enden	ende	NC:sduc:--:----	B-noun.object|B-noun.location|B-noun.body|B-noun.act	
10-17	af	af	T-:----:--:----	O	
10-18	tunnelen	tunnel	NC:sduc:--:----	B-noun.location|B-noun.building	
10-19	.	.	ZP	O	

#id=11
#text=Anurag Bishnoi er endnu en gang tilfreds med sit arbejde: - Alle tre er sunde børn.
11-1	Anurag	Anurag	NP:siu#:--:----	O	
11-2	Bishnoi	Bishnoi	NP:siu#:--:----	O	
11-3	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
11-4	endnu	endnu	D-:----:--:u---	O	
11-5	en	en	PI:s-uc:--:----	O	
11-6	gang	gang	NC:siuc:--:----	B-noun.act|B-noun.location|B-noun.TOP|B-noun.artifact|B-noun.quantity	
11-7	tilfreds	tilfreds	AD:----:--:p---	B-adj.mental	
11-8	med	med	T-:----:--:----	O	
11-9	sit	sin	PO:s--n:--:-3ys	O	
11-10	arbejde	arbejde	NC:siun:--:----	B-noun.act|B-noun.building|B-noun.artifact	
11-11	:	:	ZP	O	
11-12	-	-	XY:----:--:----	O	
11-13	Alle	al	PI:p-u#:--:----	O	
11-14	tre	tre	LC:--u-:--:----	O	
11-15	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
11-16	sunde	sund	AC:p#u#:--:p---	B-adj.phys|B-adj.all	
11-17	børn	barn	NC:piu#:--:----	B-noun.person	
11-18	.	.	ZP	O	

#id=12
#text=-veltalende nordjyde, har sammen med journalistkollegaen Søren Kaster ramt en guldåre.
12-1	-	-	NC:piu#:--:----	O	
12-2	veltalende	veltalende	AC:§§u§:--:p---	O	
12-3	nordjyde	nordjyde	NC:siuc:--:----	B-noun.person	
12-4	,	,	ZD	O	
