 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Eller rettere manden nedlagde det.
1-1	Eller	eller	CC:----:--:----	O	
1-2	rettere	ret	AC:##u#:--:c---	B-adj.phys|B-adj.all	
1-3	manden	mand	NC:sduc:--:----	B-noun.object|B-noun.person	
1-4	nedlagde	nedlægge	VF:----:ta:----	B-verb.social|B-verb.communication|B-verb.creation|B-verb.act|B-verb.motion	
1-5	det	det	PP:s-un:--:-3n-	O	
1-6	.	.	ZP	O	

#id=2
#text=Dadejen var rørt, og panden sat over, kiggede manden i mit liv på mit projekt og spurgte:
2-1	Da	da	----:--:----	O	
2-2	dejen	dej	NC:sduc:--:----	B-noun.food	
2-3	var	være	VF:----:ta:----	B-verb.TOP|B-verb.social|B-verb.stative	
2-4	rørt	røre	VT:siu#:t-:----	B-verb.change|B-verb.act|B-verb.creation|B-verb.motion	
2-5	,	,	ZD	O	
2-6	og	og	CC:----:--:----	O	
2-7	panden	pande	NC:sduc:--:----	B-noun.body|B-noun.artifact	
2-8	sat	sætte	VT:siu#:t-:----	B-verb.motion|B-verb.cognition|B-verb.communication|B-verb.act|B-verb.change|B-verb.phenomenon	
2-9	over	over	T-:----:--:----	O	
2-10	,	,	ZD	O	
2-11	kiggede	kigge	VF:----:ta:----	B-verb.phenomenon|B-verb.act|B-verb.communication|B-verb.cognition	
2-12	manden	mand	NC:sduc:--:----	B-noun.object|B-noun.person	
2-13	i	i	T-:----:--:----	O	
2-14	mit	min	PO:s--n:--:-1ns	O	
2-15	liv	liv	NC:siun:--:----	B-noun.object|B-noun.body|B-noun.person|B-noun.attribute|B-noun.phenomenon|B-noun.state|B-noun.time|B-noun.feeling|B-noun.event	
2-16	på	på	T-:----:--:----	O	
2-17	mit	min	PO:s--n:--:-1ns	O	
2-18	projekt	projekt	NC:siun:--:----	B-noun.act|B-noun.communication	
2-19	og	og	CC:----:--:----	O	
2-20	spurgte	spørge	VF:----:ta:----	B-verb.communication	
2-21	:	:	ZP	O	

#id=3
#text=Du kan skrive en kommentar, eller sende et trackback fra dit eget  site.
3-1	Du	du	PP:s-nc:--:-2n-	O	
3-2	kan	kunne	VF:----:sa:----	B-verb.social	
3-3	skrive	skrive	VI:----:-a:----	B-verb.creation|B-verb.communication	
3-4	en	en	PI:s-uc:--:----	O	
3-5	kommentar	kommentar	NC:siuc:--:----	B-noun.act|B-noun.communication	
3-6	,	,	ZD	O	
3-7	eller	eller	CC:----:--:----	O	
3-8	sende	sende	VI:----:-a:----	B-verb.phenomenon|B-verb.communication|B-verb.act	
3-9	et	en	PI:s-un:--:----	O	
3-10	trackback	trackback	NC:siun:--:----	O	
3-11	fra	fra	T-:----:--:----	O	
3-12	dit	din	PO:s--n:--:-2ns	O	
3-13	eget	egen	AC:siun:--:p---	O	
3-14	site	site	NC:siu#:--:----	B-noun.communication	
3-15	.	.	ZP	O	

#id=4
#text=Du kan skrive en kommentar, eller sende et trackback fra dit eget site.
4-1	Du	du	PP:s-nc:--:-2n-	O	
4-2	kan	kunne	VF:----:sa:----	B-verb.social	
4-3	skrive	skrive	VI:----:-a:----	B-verb.creation|B-verb.communication	
4-4	en	en	PI:s-uc:--:----	O	
4-5	kommentar	kommentar	NC:siuc:--:----	B-noun.act|B-noun.communication	
4-6	,	,	ZD	O	
4-7	eller	eller	CC:----:--:----	O	
4-8	sende	sende	VI:----:-a:----	B-verb.phenomenon|B-verb.communication|B-verb.act	
4-9	et	en	PI:s-un:--:----	O	
4-10	trackback	trackback	NC:siun:--:----	O	
4-11	fra	fra	T-:----:--:----	O	
4-12	dit	din	PO:s--n:--:-2ns	O	
4-13	eget	egen	AC:siun:--:p---	O	
4-14	site	site	NC:siu#:--:----	B-noun.communication	
4-15	.	.	ZP	O	

#id=5
#text=Detteindlæg blev udgivet den tirsdag, 13. juli 2010 kl. 12:10 og er gemt i Katte.Du kan følge alle svar til dette indlæg via RSS 2.0-feedet.
5-1	Dette	denne	PM:s-un:--:----	O	
5-2	indlæg	indlæg	NC:siun:--:----	B-noun.act|B-noun.artifact|B-noun.communication	
5-3	blev	blive	VF:----:ta:----	B-verb.TOP|B-verb.act|B-verb.stative	
5-4	udgivet	udgive	VT:siu#:t-:----	B-verb.communication	
5-5	den	den	PM:s-uc:--:----	O	
5-6	tirsdag	tirsdag	NC:siuc:--:----	B-noun.time	
5-7	,	,	ZD	O	
5-8	13	13	LC:--u-:--:----	O	
5-9	.	.	ZP	O	
5-10	juli	juli	NC:siuc:--:----	B-noun.time	
5-11	2010	2010	LC:--u-:--:----	O	
5-12	kl	kl	XS:----:--:----	O	
5-13	.	.	ZP	O	
5-14	12	12	LC:--u-:--:----	O	
5-15	:	:	ZP	O	
