 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=VI BLIVER SÅ SEJE?!?
1-1	VI	vi	PP:p-nc:--:-1n-	O	
1-2	BLIVER	blive	VF:----:sa:----	B-verb.TOP|B-verb.act|B-verb.stative	
1-3	SÅ	så	D-:----:--:u---	O	
1-4	SEJE	seje	VI:----:-a:----	O	
1-5	?	?	ZQ	O	
1-6	!	!	ZP	O	
1-7	?	?	ZQ	O	

#id=2
#text=COCAcola:D.. elsker det?.. købte engang 75 liter i tyskland :P
2-1	COCAcola	COCAcola	NP:siu#:--:----	O	
2-2	:	:	ZP	O	
2-3	D	d	NP:siu#:--:----	B-noun.communication|B-noun.phenomenon	
2-4	.	.	ZP	O	
2-5	.	.	ZP	O	
2-6	elsker	elske	VF:----:sa:----	B-verb.social|B-verb.emotion|B-verb.cognition	
2-7	det	det	PP:s-un:--:-3n-	O	
2-8	?	?	ZQ	O	
2-9	.	.	ZP	O	
2-10	.	.	ZP	O	
2-11	købte	købe	VF:----:ta:----	B-verb.possession|B-verb.act	
2-12	engang	engang	D-:----:--:u---	O	
2-13	75	75	LC:--u-:--:----	O	
2-14	liter	liter	NC:piu#:--:----	B-noun.quantity	
2-15	i	i	T-:----:--:----	O	
2-16	tyskland	tyskland	NC:siun:--:----	O	
2-17	:	:	ZP	O	
2-18	P	P	NP:siu#:--:----	B-noun.communication	

#id=3
#text=Jamen, Aguilera, søde - Folk med mere tøj på undgår også den slags!
3-1	Jamen	jamen	CC:----:--:----	O	
3-2	,	,	ZD	O	
3-3	Aguilera	Aguilera	NP:siu#:--:----	O	
3-4	,	,	ZD	O	
3-5	søde	sød	AC:p#u#:--:p---	B-adj.social|B-adj.phys	
3-6	-	-	NC:piu#:--:----	O	
3-7	Folk	folk	NC:piu#:--:----	B-noun.domain|B-noun.person|B-noun.communication	
3-8	med	med	T-:----:--:----	O	
3-9	mere	megen	AC:##u#:--:c---	O	
3-10	tøj	tøj	NC:siun:--:----	B-noun.artifact	
3-11	på	på	D-:----:--:u---	O	
3-12	undgår	undgå	VF:----:sa:----	B-verb.social|B-verb.act|B-verb.phenomenon	
3-13	også	også	D-:----:--:u---	O	
3-14	den	den	PM:s-uc:--:----	O	
3-15	slags	slags	NC:siuc:--:----	B-noun.TOP|B-noun.artifact|B-noun.phenomenon|B-noun.time|B-noun.act|B-noun.food	
3-16	!	!	ZP	O	

#id=4
#text=Men så  er det hellere ikke større.
4-1	Men	men	CC:----:--:----	O	
4-2	så	så	D-:----:--:u---	O	
4-3	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
4-4	det	det	PP:s-un:--:-3n-	O	
4-5	hellere	hellere	D-:----:--:u---	O	
4-6	ikke	ikke	D-:----:--:u---	O	
4-7	større	stor	AD:----:--:c---	B-adj.phys|B-adj.all	
4-8	.	.	ZP	O	

#id=5
#text=Vi "snyder" vel ikke mere fordi vi bygger en ny rygsøjle end hvis vi tager medicin mod en forkølelse.
5-1	Vi	vi	PP:p-nc:--:-1n-	O	
5-2	"	"	ZI	O	
5-3	snyder	snyde	VF:----:sa:----	B-verb.social	
5-4	"	"	ZI	O	
5-5	vel	vel	D-:----:--:u---	O	
5-6	ikke	ikke	D-:----:--:u---	O	
5-7	mere	megen	AD:----:--:c---	O	
5-8	fordi	fordi	CS:----:--:----	O	
5-9	vi	vi	PP:p-nc:--:-1n-	O	
5-10	bygger	bygge	VF:----:sa:----	B-verb.phenomenon	
5-11	en	en	PI:s-uc:--:----	O	
5-12	ny	ny	AC:siuc:--:p---	B-adj.time	
5-13	rygsøjle	rygsøjle	NC:siuc:--:----	B-noun.body	
5-14	end	end	CS:----:--:----	O	
5-15	hvis	hvis	CS:----:--:----	O	
5-16	vi	vi	PP:p-nc:--:-1n-	O	
5-17	tager	tage	VF:----:sa:----	B-verb.motion|B-verb.creation|B-verb.social|B-verb.cognition|B-verb.act|B-verb.change|B-verb.possession	
5-18	medicin	medicin	NC:siuc:--:----	B-noun.domain|B-noun.motive|B-noun.artifact	
5-19	mod	mod	T-:----:--:----	O	
5-20	en	en	PI:s-uc:--:----	O	
