 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Mende kan ikke få parforholdet til at fungere.
1-1	Men	men	CC:----:--:----	O	
1-2	de	de	PP:p-n#:--:-3n-	O	
1-3	kan	kunne	VF:----:sa:----	B-verb.social	
1-4	ikke	ikke	D-:----:--:u---	O	
1-5	få	få	VI:----:-a:----	B-verb.change|B-verb.act|B-verb.phenomenon|B-verb.possession	
1-6	parforholdet	parforhold	NC:sdun:--:----	B-noun.attribute	
1-7	til	til	T-:----:--:----	O	
1-8	at	at	UI:----:--:----	O	
1-9	fungere	fungere	VI:----:-a:----	B-verb.phenomenon	
1-10	.	.	ZP	O	

#id=2
#text=Glædenlyste ud af dem, da stort set samtlige dansktopstjerner optrådte i et kæmpe fødselsdagsshow.
2-1	Glæden	glæde	NC:sduc:--:----	B-noun.cognition|B-noun.feeling|B-noun.attribute	
2-2	lyste	lyse	VF:----:ta:----	B-verb.phenomenon|B-verb.emotion	
2-3	ud	ud	D-:----:--:u---	O	
2-4	af	af	T-:----:--:----	O	
2-5	dem	de	PP:p-u#:--:-3n-	O	
2-6	,	,	ZD	O	
2-7	da	da	CS:----:--:----	O	
2-8	stort	stor	AD:----:--:p---	B-adj.phys	
2-9	set	se	VT:siu#:t-:----	B-verb.change|B-verb.act|B-verb.emotion|B-verb.cognition|B-verb.phenomenon	
2-10	samtlige	samtlige	AC:§§u§:--:p---	O	
2-11	dansktopstjerner	dansktopstjerne	NC:piu#:--:----	O	
2-12	optrådte	optræde	VF:----:ta:----	B-verb.phenomenon|B-verb.act	
2-13	i	i	T-:----:--:----	O	
2-14	et	en	PI:s-un:--:----	O	
2-15	kæmpe	kæmpe	AC:§§u§:--:p---	B-adj.phys	
2-16	fødselsdagsshow	fødselsdagsshow	NC:siun:--:----	O	
2-17	.	.	ZP	O	

#id=3
#text=Detførste katalog udkom i 1911, og Bent er den lykkelige ejer af en stor samling af eftertidens eksemplarer.
