 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Mende kan ikke få parforholdet til at fungere.
1-1	Men	O	
1-2	de	O	
1-3	kan	O	
1-4	ikke	O	
1-5	få	B-verb.act	
1-6	parforholdet	B-noun.relation	
1-7	til	B-verb.COLL	
1-8	at	O	
1-9	fungere	B-verb.phenomenon	
1-10	.	O	

#id=2
#text=Glædenlyste ud af dem, da stort set samtlige dansktopstjerner optrådte i et kæmpe fødselsdagsshow.
2-1	Glæden	O	
2-2	lyste	O	
2-3	ud	O	
2-4	af	O	
2-5	dem	O	
2-6	,	O	
2-7	da	O	
2-8	stort	O	
2-9	set	O	
2-10	samtlige	O	
2-11	dansktopstjerner	O	
2-12	optrådte	O	
2-13	i	O	
2-14	et	O	
2-15	kæmpe	O	
2-16	fødselsdagsshow	O	
2-17	.	O	

#id=3
#text=Detførste katalog udkom i 1911, og Bent er den lykkelige ejer af en stor samling af eftertidens eksemplarer.
3-1	Det	O	
3-2	første	O	
3-3	katalog	O	
3-4	udkom	O	
3-5	i	O	
3-6	1911	O	
3-7	,	O	
3-8	og	O	
3-9	Bent	O	
3-10	er	O	
3-11	den	O	
3-12	lykkelige	O	
3-13	ejer	O	
3-14	af	O	
3-15	en	O	
3-16	stor	O	
3-17	samling	O	
3-18	af	O	
3-19	eftertidens	O	
3-20	eksemplarer	O	
3-21	.	O	

#id=4
#text=Den96-årige skibsreder er bestemt i fuldt vigør.
4-1	Den	O	
4-2	96	O	
4-3	-	O	
4-4	årige	O	
4-5	skibsreder	O	
4-6	er	O	
4-7	bestemt	O	
4-8	i	O	
4-9	fuldt	O	
4-10	vigør	O	
4-11	.	O	

#id=5
#text=Hælensad fast, men kronprinsessen  fik hurtigt skoen på igen, efter at hun og Frederik havde besøgt Arlington kirkegård og John F.
5-1	Hælen	O	
5-2	sad	O	
5-3	fast	O	
5-4	,	O	
5-5	men	O	
5-6	kronprinsessen	O	
5-7	fik	O	
5-8	hurtigt	O	
5-9	skoen	O	
5-10	på	O	
5-11	igen	O	
5-12	,	O	
5-13	efter	O	
5-14	at	O	
5-15	hun	O	
5-16	og	O	
5-17	Frederik	O	
5-18	havde	O	
5-19	besøgt	O	
5-20	Arlington	O	
5-21	kirkegård	O	
5-22	og	O	
5-23	John	O	
5-24	F	O	
5-25	.	O	

#id=6
#text=Nukoster de  172 kvadratmeter med ude ndør s bruseniche 12.950.000 kr.
6-1	Nu	O	
6-2	koster	O	
6-3	de	O	
6-4	172	O	
6-5	kvadratmeter	O	
6-6	med	O	
6-7	ude	O	
6-8	ndør	O	
6-9	s	O	
6-10	bruseniche	O	
6-11	12	O	
6-12	.	O	
6-13	950	O	
6-14	.	O	
6-15	000	O	
6-16	kr	O	
6-17	.	O	

#id=7
#text=-sjov 37-årig komiker med hang til unge piger, luftede forleden sin 16 år yngre skuespillerkæreste Julie Zangenberg i de små gader i Københavns indre by.
7-1	-	O	
7-2	sjov	O	
7-3	37	O	
7-4	-	O	
7-5	årig	O	
7-6	komiker	O	
7-7	med	O	
7-8	hang	O	
7-9	til	O	
7-10	unge	O	
7-11	piger	O	
7-12	,	O	
7-13	luftede	O	
7-14	forleden	O	
7-15	sin	O	
7-16	16	O	
7-17	år	O	
7-18	yngre	O	
7-19	skuespillerkæreste	O	
7-20	Julie	O	
7-21	Zangenberg	O	
7-22	i	O	
7-23	de	O	
7-24	små	O	
7-25	gader	O	
7-26	i	O	
7-27	Københavns	O	
7-28	indre	O	
7-29	by	O	
7-30	.	O	

#id=8
#text=4Alle gebissers Porsche virker som en magnet på silikonebryster.
8-1	4	O	
8-2	Alle	O	
8-3	gebissers	O	
8-4	Porsche	O	
8-5	virker	O	
8-6	som	O	
8-7	en	O	
8-8	magnet	O	
8-9	på	O	
8-10	silikonebryster	O	
8-11	.	O	

#id=9
#text=Denældste halvdel af Brødrene Olsen føler sig bare som en glad dreng, der har fået en masse drømme opfyldt.
9-1	Den	O	
9-2	ældste	O	
9-3	halvdel	O	
9-4	af	O	
9-5	Brødrene	O	
9-6	Olsen	O	
9-7	føler	O	
9-8	sig	O	
9-9	bare	O	
9-10	som	O	
9-11	en	O	
9-12	glad	O	
9-13	dreng	O	
9-14	,	O	
9-15	der	O	
9-16	har	O	
9-17	fået	O	
9-18	en	O	
9-19	masse	O	
9-20	drømme	O	
9-21	opfyldt	O	
9-22	.	O	

#id=10
#text=Vidtforskellig smag kendetegner TV-værternes valg af bolig.
10-1	Vidt	O	
10-2	forskellig	O	
10-3	smag	O	
10-4	kendetegner	O	
10-5	TV	O	
10-6	-	O	
10-7	værternes	O	
10-8	valg	O	
10-9	af	O	
10-10	bolig	O	
10-11	.	O	

#id=11
#text=Den løb løbsk, og det var ret sjovt.
11-1	Den	O	
11-2	løb	O	
11-3	løbsk	O	
11-4	,	O	
11-5	og	O	
11-6	det	O	
11-7	var	O	
11-8	ret	O	
11-9	sjovt	O	
11-10	.	O	

#id=12
#text=Og såmænd også på vores bare balder, proklamerede de to kvinder frimodigt.
12-1	Og	O	
12-2	såmænd	O	
12-3	også	O	
12-4	på	O	
12-5	vores	O	
12-6	bare	O	
12-7	balder	O	
12-8	,	O	
12-9	proklamerede	O	
12-10	de	O	
12-11	to	O	
12-12	kvinder	O	
12-13	frimodigt	O	
12-14	.	O	

#id=13
#text=-glad sønderjysk kornprinsesse, var i bogstaveligste forstand klædt på til lejligheden, da hun åbnede Odense Blomsterfestival.
13-1	-	O	
13-2	glad	O	
13-3	sønderjysk	O	
13-4	kornprinsesse	O	
13-5	,	O	
13-6	var	O	
13-7	i	O	
13-8	bogstaveligste	O	
13-9	forstand	O	
13-10	klædt	O	
13-11	på	O	
13-12	til	O	
13-13	lejligheden	O	
13-14	,	O	
13-15	da	O	
13-16	hun	O	
13-17	åbnede	O	
13-18	Odense	O	
13-19	Blomsterfestival	O	
13-20	.	O	

#id=14
#text=Men den løse hud kan også skyldes, at den i forvejen spinkle grevinde i den senere tid er blevet en hel del mindre.
14-1	Men	O	
14-2	den	O	
14-3	løse	O	
14-4	hud	O	
14-5	kan	O	
14-6	også	O	
14-7	skyldes	O	
14-8	,	O	
14-9	at	O	
14-10	den	O	
14-11	i	O	
14-12	forvejen	O	
14-13	spinkle	O	
14-14	grevinde	O	
14-15	i	O	
14-16	den	O	
14-17	senere	O	
14-18	tid	O	
14-19	er	O	
14-20	blevet	O	
14-21	en	O	
14-22	hel	O	
14-23	del	O	
14-24	mindre	O	
14-25	.	O	

#id=15
#text=Mennej.
15-1	Men	O	
