 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=VI BLIVER SÅ SEJE?!?
1-1	VI	O	
1-2	BLIVER	B-verb.change	
1-3	SÅ	O	
1-4	SEJE	B-adj.social	
1-5	?	O	
1-6	!	O	
1-7	?	O	

#id=2
#text=COCAcola:D.. elsker det?.. købte engang 75 liter i tyskland :P
2-1	COCAcola	O	
2-2	:	O	
2-3	D	O	
2-4	.	O	
2-5	.	O	
2-6	elsker	O	
2-7	det	O	
2-8	?	O	
2-9	.	O	
2-10	.	O	
2-11	købte	O	
2-12	engang	O	
2-13	75	O	
2-14	liter	O	
2-15	i	O	
2-16	tyskland	O	
2-17	:	O	
2-18	P	O	

#id=3
#text=Jamen, Aguilera, søde - Folk med mere tøj på undgår også den slags!
3-1	Jamen	O	
3-2	,	O	
3-3	Aguilera	O	
3-4	,	O	
3-5	søde	O	
3-6	-	O	
3-7	Folk	O	
3-8	med	O	
3-9	mere	O	
3-10	tøj	O	
3-11	på	O	
3-12	undgår	O	
3-13	også	O	
3-14	den	O	
3-15	slags	O	
3-16	!	O	

#id=4
#text=Men så  er det hellere ikke større.
4-1	Men	O	
4-2	så	O	
4-3	er	O	
4-4	det	O	
4-5	hellere	O	
4-6	ikke	O	
4-7	større	O	
4-8	.	O	

#id=5
#text=Vi "snyder" vel ikke mere fordi vi bygger en ny rygsøjle end hvis vi tager medicin mod en forkølelse.
5-1	Vi	O	
5-2	"	O	
5-3	snyder	O	
5-4	"	O	
5-5	vel	O	
5-6	ikke	O	
5-7	mere	O	
5-8	fordi	O	
5-9	vi	O	
5-10	bygger	O	
5-11	en	O	
5-12	ny	O	
5-13	rygsøjle	O	
5-14	end	O	
5-15	hvis	O	
5-16	vi	O	
5-17	tager	O	
5-18	medicin	O	
5-19	mod	O	
5-20	en	O	
5-21	forkølelse	O	
5-22	.	O	

#id=6
#text=Kan huske noget med "lalalala.... angel... dance!" og den hænger mig langt ud af halsen idag. size=9:02d7e016a1)Og hvorfor altid bare fødder?!/size:02d7e016a1)
6-1	Kan	O	
6-2	huske	O	
6-3	noget	O	
6-4	med	O	
6-5	"	O	
6-6	lalalala	O	
6-7	.	O	
6-8	.	O	
6-9	.	O	
6-10	.	O	
6-11	angel	O	
6-12	.	O	
6-13	.	O	
6-14	.	O	
6-15	dance	O	
6-16	!	O	
6-17	"	O	
6-18	og	O	
6-19	den	O	
6-20	hænger	O	
6-21	mig	O	
6-22	langt	O	
6-23	ud	O	
6-24	af	O	
6-25	halsen	O	
6-26	idag	O	
6-27	.	O	
6-28	size=9	O	
6-29	:	O	
6-30	02d7e016a1	O	
6-31	)	O	
6-32	Og	O	
6-33	hvorfor	O	
6-34	altid	O	
6-35	bare	O	
6-36	fødder	O	
6-37	?	O	
6-38	!	O	
6-39	/	O	
6-40	size	O	
6-41	:	O	
6-42	02d7e016a1	O	
6-43	)	O	

#id=7
#text=Mon det passer? :P
7-1	Mon	O	
7-2	det	O	
7-3	passer	O	
7-4	?	O	
7-5	:	O	
7-6	P	O	

#id=8
#text=Nej da!!
8-1	Nej	O	
8-2	da	O	
8-3	!	O	
8-4	!	O	

#id=9
#text=Nej.
9-1	Nej	O	
9-2	.	O	

#id=10
#text=Hvis du ikke er det, så glæd dig til du bliver det :)
10-1	Hvis	O	
10-2	du	O	
10-3	ikke	O	
10-4	er	O	
10-5	det	O	
10-6	,	O	
10-7	så	O	
10-8	glæd	O	
10-9	dig	O	
10-10	til	O	
10-11	du	O	
10-12	bliver	O	
10-13	det	O	
10-14	:	O	
10-15	)	O	

#id=11
#text=Hvad med jer?
11-1	Hvad	O	
11-2	med	O	
11-3	jer	O	
11-4	?	O	

#id=12
#text=14KMn04 + 4 C3H5(OH)3 -> 7 K2CO3  + 7 Mn2O3 + 5 CO2 + 16 H2O ja okay, alt det med fed skulle ha' været med sænket skrift.. men altså.. hvor mange gram glycerol skal der bruges for at mængderne af kaliumparmangat (14 KMn04) og glycerol (4 C3H5(OH)3 ) svarer til hinanden? hjælp mig!?
12-1	14	O	
12-2	KMn0	O	
12-3	4	O	
12-4	+	O	
12-5	4	O	
12-6	C	O	
12-7	3	O	
12-8	H	O	
12-9	5	O	
12-10	(	O	
12-11	OH	O	
12-12	)	O	
12-13	3	O	
12-14	-	O	
12-15	>	O	
12-16	7	O	
12-17	K	O	
12-18	2	O	
12-19	CO	O	
12-20	3	O	
12-21	+	O	
12-22	7	O	
12-23	Mn	O	
12-24	2	O	
12-25	O	O	
12-26	3	O	
12-27	+	O	
12-28	5	O	
12-29	CO	O	
12-30	2	O	
12-31	+	O	
12-32	16	O	
12-33	H	O	
12-34	2	O	
12-35	O	O	
12-36	ja	O	
12-37	okay	O	
12-38	,	O	
12-39	alt	O	
12-40	det	O	
12-41	med	O	
12-42	fed	O	
12-43	skulle	O	
12-44	ha	O	
12-45	'	O	
12-46	været	O	
12-47	med	O	
12-48	sænket	O	
12-49	skrift	O	
12-50	.	O	
12-51	.	O	
12-52	men	O	
12-53	altså	O	
12-54	.	O	
12-55	.	O	
12-56	hvor	O	
12-57	mange	O	
12-58	gram	O	
12-59	glycerol	O	
12-60	skal	O	
12-61	der	O	
12-62	bruges	O	
12-63	for	O	
12-64	at	O	
12-65	mængderne	O	
12-66	af	O	
12-67	kaliumparmangat	O	
12-68	(	O	
12-69	14	O	
12-70	KMn0	O	
12-71	4	O	
12-72	)	O	
12-73	og	O	
12-74	glycerol	O	
12-75	(	O	
12-76	4	O	
12-77	C	O	
12-78	3	O	
12-79	H	O	
12-80	5	O	
12-81	(	O	
12-82	OH	O	
12-83	)	O	
12-84	3	O	
12-85	)	O	
12-86	svarer	O	
12-87	til	O	
12-88	hinanden	O	
12-89	?	O	
12-90	hjælp	O	
12-91	mig	O	
12-92	!	O	
12-93	?	O	

#id=13
#text=YES!!!
13-1	YES	O	
13-2	!	O	
13-3	!	O	
13-4	!	O	

#id=14
#text=Aner det ikke, nu er filerne rimelig store, men jeg kan da godt begynde at gennemsøge dem for sjove ord.. :-)Ja, og du har stadig spor af det! ;)
14-1	Aner	O	
14-2	det	O	
14-3	ikke	O	
14-4	,	O	
14-5	nu	O	
14-6	er	O	
14-7	filerne	O	
14-8	rimelig	O	
14-9	store	O	
14-10	,	O	
14-11	men	O	
14-12	jeg	O	
14-13	kan	O	
14-14	da	O	
14-15	godt	O	
14-16	begynde	O	
14-17	at	O	
14-18	gennemsøge	O	
14-19	dem	O	
14-20	for	O	
14-21	sjove	O	
14-22	ord	O	
14-23	.	O	
14-24	.	O	
14-25	:	O	
14-26	-	O	
14-27	)	O	
14-28	Ja	O	
14-29	,	O	
14-30	og	O	
14-31	du	O	
14-32	har	O	
14-33	stadig	O	
14-34	spor	O	
14-35	af	O	
14-36	det	O	
14-37	!	O	
14-38	;	O	
14-39	)	O	

#id=15
#text=Søren Fauli er bare sej!
15-1	Søren	O	
15-2	Fauli	O	
15-3	er	O	
15-4	bare	O	
15-5	sej	O	
15-6	!	O	

#id=16
#text=Og Ksenia, jeg tudede også! lol
16-1	Og	O	
16-2	Ksenia	O	
16-3	,	O	
16-4	jeg	O	
16-5	tudede	O	
16-6	også	O	
16-7	!	O	
16-8	lol	O	

#id=17
#text=Det ved jeg ikke... jeg ved ikke nok om ham!
17-1	Det	O	
17-2	ved	O	
17-3	jeg	O	
17-4	ikke	O	
17-5	.	O	
17-6	.	O	
17-7	.	O	
17-8	jeg	O	
17-9	ved	O	
17-10	ikke	O	
17-11	nok	O	
17-12	om	O	
17-13	ham	O	
17-14	!	O	

#id=18
#text=Fuck hvor skønt!
18-1	Fuck	O	
18-2	hvor	O	
18-3	skønt	O	
18-4	!	O	

#id=19
#text=Også ridser hist og her, og så er den ene tast ved at ryge af.
19-1	Også	O	
19-2	ridser	O	
19-3	hist	O	
19-4	og	O	
19-5	her	O	
19-6	,	O	
19-7	og	O	
19-8	så	O	
19-9	er	O	
19-10	den	O	
19-11	ene	O	
19-12	tast	O	
19-13	ved	O	
19-14	at	O	
19-15	ryge	O	
19-16	af	O	
19-17	.	O	

#id=20
#text=Var det ikke formålet?
20-1	Var	O	
20-2	det	O	
20-3	ikke	O	
20-4	formålet	O	
20-5	?	O	

#id=21
#text=I folkeskolen var det Matematik, men det kan jeg da lige love for at det ikke er mere.. zzz
21-1	I	O	
21-2	folkeskolen	O	
21-3	var	O	
21-4	det	O	
21-5	Matematik	O	
21-6	,	O	
21-7	men	O	
21-8	det	O	
21-9	kan	O	
21-10	jeg	O	
21-11	da	O	
21-12	lige	O	
21-13	love	O	
21-14	for	O	
21-15	at	O	
21-16	det	O	
21-17	ikke	O	
21-18	er	O	
21-19	mere	O	
21-20	.	O	
21-21	.	O	
21-22	zzz	O	

#id=22
#text=omhan er skyldig ved jeg ikke.
22-1	om	O	
22-2	han	O	
22-3	er	O	
22-4	skyldig	O	
22-5	ved	O	
22-6	jeg	O	
22-7	ikke	O	
22-8	.	O	

#id=23
#text=Sjovt... der er to der har sagt at de har prøvet det og at det var godt...
23-1	Sjovt	O	
23-2	.	O	
23-3	.	O	
23-4	.	O	
23-5	der	O	
23-6	er	O	
23-7	to	O	
23-8	der	O	
23-9	har	O	
23-10	sagt	O	
23-11	at	O	
23-12	de	O	
23-13	har	O	
23-14	prøvet	O	
23-15	det	O	
23-16	og	O	
23-17	at	O	
23-18	det	O	
23-19	var	O	
23-20	godt	O	
23-21	.	O	
23-22	.	O	
23-23	.	O	

#id=24
#text=LOL!
24-1	LOL	O	
24-2	!	O	

#id=25
#text=Godetips og tricks:
25-1	Gode	O	
25-2	tips	O	
25-3	og	O	
25-4	tricks	O	
25-5	:	O	

#id=26
#text=Deter vel ik' hende som har været med i All Saints vel ?
26-1	Det	O	
26-2	er	O	
26-3	vel	O	
26-4	ik	O	
26-5	'	O	
26-6	hende	O	
26-7	som	O	
26-8	har	O	
26-9	været	O	
26-10	med	O	
26-11	i	O	
26-12	All	O	
26-13	Saints	O	
26-14	vel	O	
26-15	?	O	

#id=27
#text=Hvordanskal jeg få fat i en gammel person? :( Gammeldansk er ik' lige min kop te, så og sige :?
27-1	Hvordan	O	
27-2	skal	O	
27-3	jeg	O	
27-4	få	O	
27-5	fat	O	
27-6	i	O	
27-7	en	O	
27-8	gammel	O	
27-9	person	O	
27-10	?	O	
27-11	:	O	
27-12	(	O	
27-13	Gammeldansk	O	
27-14	er	O	
27-15	ik	O	
27-16	'	O	
27-17	lige	O	
27-18	min	O	
27-19	kop	O	
27-20	te	O	
27-21	,	O	
27-22	så	O	
27-23	og	O	
27-24	sige	O	
27-25	:	O	
27-26	?	O	

#id=28
#text=Hvad for noget? lol
28-1	Hvad	O	
28-2	for	O	
28-3	noget	O	
28-4	?	O	
28-5	lol	O	

#id=29
#text=Jamentak du, kseniaskatter?!
29-1	Jamen	O	
29-2	tak	O	
29-3	du	O	
29-4	,	O	
29-5	kseniaskatter	O	
29-6	?	O	
29-7	!	O	

#id=30
#text=Ja,i sidste ende tror jeg at de fleste vil vælge at være dem selv, men jeg tør sgu også vove at påstå, at alle har drømt om at have en andens liv engang imellem.
30-1	Ja	O	
30-2	,	O	
30-3	i	O	
30-4	sidste	O	
30-5	ende	O	
30-6	tror	O	
30-7	jeg	O	
30-8	at	O	
30-9	de	O	
30-10	fleste	O	
30-11	vil	O	
30-12	vælge	O	
30-13	at	O	
30-14	være	O	
30-15	dem	O	
30-16	selv	O	
30-17	,	O	
30-18	men	O	
30-19	jeg	O	
30-20	tør	O	
30-21	sgu	O	
30-22	også	O	
30-23	vove	O	
30-24	at	O	
30-25	påstå	O	
30-26	,	O	
30-27	at	O	
30-28	alle	O	
30-29	har	O	
30-30	drømt	O	
30-31	om	O	
30-32	at	O	
30-33	have	O	
30-34	en	O	
30-35	andens	O	
30-36	liv	O	
30-37	engang	O	
30-38	imellem	O	
30-39	.	O	

#id=31
#text=Bliverhelt bange for dig steffen!
31-1	Bliver	O	
31-2	helt	O	
31-3	bange	O	
31-4	for	O	
31-5	dig	O	
31-6	steffen	O	
31-7	!	O	

#id=32
#text=Nå.
32-1	Nå	O	
32-2	.	O	

#id=33
#text=Men det var også gået lidt i stykker i et hjørne, men det hæmmede altså ikke dets spilleevne?
33-1	Men	O	
33-2	det	O	
33-3	var	O	
33-4	også	O	
33-5	gået	O	
33-6	lidt	O	
33-7	i	O	
33-8	stykker	O	
33-9	i	O	
33-10	et	O	
33-11	hjørne	O	
33-12	,	O	
33-13	men	O	
33-14	det	O	
33-15	hæmmede	O	
33-16	altså	O	
33-17	ikke	O	
33-18	dets	O	
33-19	spilleevne	O	
33-20	?	O	

#id=34
#text=Ja,vi har hygget os her til aften!
34-1	Ja	O	
34-2	,	O	
34-3	vi	O	
34-4	har	O	
34-5	hygget	O	
34-6	os	O	
34-7	her	O	
34-8	til	O	
34-9	aften	O	
34-10	!	O	

#id=35
#text=DET ER GODT, ANNA!!
35-1	DET	O	
35-2	ER	O	
35-3	GODT	O	
35-4	,	O	
35-5	ANNA	O	
35-6	!	O	
35-7	!	O	

#id=36
#text=Nåokay.. hos mig er det bare ultimativt langsomt..du ved, sådan man får  lyst til at smadre tasteturet lol :/
36-1	Nå	O	
36-2	okay	O	
36-3	.	O	
36-4	.	O	
36-5	hos	O	
36-6	mig	O	
36-7	er	O	
36-8	det	O	
36-9	bare	O	
36-10	ultimativt	O	
36-11	langsomt	O	
36-12	.	O	
36-13	.	O	
36-14	du	O	
36-15	ved	O	
36-16	,	O	
36-17	sådan	O	
36-18	man	O	
36-19	får	O	
36-20	lyst	O	
36-21	til	O	
36-22	at	O	
36-23	smadre	O	
36-24	tasteturet	O	
36-25	lol	O	
36-26	:	O	
36-27	/	O	

#id=37
#text=Jeg kender en, hvis klasse fik den...
37-1	Jeg	O	
37-2	kender	O	
37-3	en	O	
37-4	,	O	
37-5	hvis	O	
37-6	klasse	O	
37-7	fik	O	
37-8	den	O	
37-9	.	O	
37-10	.	O	
37-11	.	O	

#id=38
#text=HiLaRy DuFF eR GuDinDeN.
38-1	HiLaRy	O	
38-2	DuFF	O	
38-3	eR	O	
38-4	GuDinDeN	O	
38-5	.	O	

#id=39
#text=At du så kan have ret i at historie kan være rimeligt kedeligt med den forkerte lærer er noget helt andet.
39-1	At	O	
39-2	du	O	
39-3	så	O	
39-4	kan	O	
39-5	have	O	
