 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Nogetaf det, der gjorde indtryk på mig, var de ubehagelige og voldsomme begivenheder i nyere tid både under 2. verdenskrig og det efterfølgende kommuniststyre, som Ungarns historie rummer.
1-1	Noget	nogen	PI:s-un:--:----	O	
1-2	af	af	T-:----:--:----	O	
1-3	det	det	PP:s-un:--:-3n-	O	
1-4	,	,	ZD	O	
1-5	der	der	US:----:--:----	O	
1-6	gjorde	gøre	VF:----:ta:----	B-verb.change|B-verb.phenomenon|B-verb.act|B-verb.creation	
1-7	indtryk	indtryk	NC:siun:--:----	B-noun.cognition|B-noun.feeling	
1-8	på	på	T-:----:--:----	O	
1-9	mig	jeg	PP:s-uc:--:-1#-	O	
1-10	,	,	ZD	O	
1-11	var	være	VF:----:ta:----	B-P|B-verb.social|B-verb.stative	
1-12	de	den	PM:p-u#:--:----	O	
1-13	ubehagelige	ubehagelig	AC:p#u#:--:p---	B-adj.social|B-adj.all	
1-14	og	og	CC:----:--:----	O	
1-15	voldsomme	voldsom	AC:p#u#:--:p---	B-adj.phys|B-adj.all	
1-16	begivenheder	begivenhed	NC:piu#:--:----	B-noun.act	
1-17	i	i	T-:----:--:----	O	
1-18	nyere	ny	AC:##u#:--:c---	B-adj.time	
1-19	tid	tid	NC:siuc:--:----	B-noun.communication|B-noun.motive|B-noun.time|B-noun.attribute|B-noun.quantity|B-noun.TOP	
1-20	både	både	D-:----:--:u---	O	
1-21	under	under	T-:----:--:----	O	
1-22	2	2	LC:--u-:--:----	O	
1-23	.	.	ZP	O	
1-24	verdenskrig	verdenskrig	NC:siuc:--:----	B-noun.act	
1-25	og	og	CC:----:--:----	O	
1-26	det	den	PM:s-un:--:----	O	
1-27	efterfølgende	efterfølgende	AC:§§u§:--:p---	O	
1-28	kommuniststyre	kommuniststyre	NC:siun:--:----	O	
1-29	,	,	ZD	O	
1-30	som	som	US:----:--:----	O	
1-31	Ungarns	Ungarn	NP:sig#:--:----	O	
1-32	historie	historie	NC:siuc:--:----	B-noun.event|B-noun.phenomenon|B-noun.act|B-noun.communication|B-noun.domain	
1-33	rummer	rumme	VF:----:sa:----	B-verb.stative	
1-34	.	.	ZP	O	

#id=2
#text=Mødet.
2-1	Mødet	møde	NC:sdun:--:----	B-noun.act	
2-2	.	.	ZP	O	

#id=3
#text=Sådanstår der på forsiden af min avis i dag.
3-1	Sådan	sådan	D-:----:--:u---	O	
3-2	står	stå	VF:----:sa:----	B-verb.stative|B-verb.emotion|B-verb.communication|B-verb.act|B-motion	
3-3	der	der	US:----:--:----	O	
3-4	på	på	T-:----:--:----	O	
3-5	forsiden	forside	NC:sduc:--:----	B-noun.object|B-noun.communication	
3-6	af	af	T-:----:--:----	O	
3-7	min	min	PO:s--c:--:-1ns	O	
3-8	avis	avis	NC:siuc:--:----	B-noun.institution|B-noun.person|B-noun.communication	
3-9	i	i	T-:----:--:----	O	
3-10	dag	dag	NC:siuc:--:----	B-noun.time	
3-11	.	.	ZP	O	

#id=4
