 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=IHolstebro tør de ikke lade en skulptur stå ude om natten.
1-1	I	O	
1-2	Holstebro	B-noun.location	
1-3	tør	B-verb.emotion	
1-4	de	O	
1-5	ikke	O	
1-6	lade	B-verb.act	
1-7	en	O	
1-8	skulptur	B-noun.artifact	
1-9	stå	B-verb.act	
1-10	ude	O	
1-11	om	O	
1-12	natten	B-noun.time	
1-13	.	O	

#id=2
#text=Drengenbetragtes af politiet som farlig, og derfor blev han efterlyst med navn og billede, selv om retten har nedlagt navneforbud.
2-1	Drengen	O	
2-2	betragtes	O	
2-3	af	O	
2-4	politiet	O	
2-5	som	O	
2-6	farlig	O	
2-7	,	O	
2-8	og	O	
2-9	derfor	O	
2-10	blev	O	
2-11	han	O	
2-12	efterlyst	O	
2-13	med	O	
2-14	navn	O	
2-15	og	O	
2-16	billede	O	
2-17	,	O	
2-18	selv	O	
2-19	om	O	
2-20	retten	O	
2-21	har	O	
2-22	nedlagt	O	
2-23	navneforbud	O	
2-24	.	O	

#id=3
#text=4.
3-1	4	O	
3-2	.	O	

#id=4
#text=30-årige Staal har i denne sæson været på isen for HV 71, der netop har hentet sølv i den svenske eliteserie, men nu trækker hans gamle klub med et attraktivt tilbud.
4-1	30	O	
4-2	-	O	
4-3	årige	O	
4-4	Staal	O	
4-5	har	O	
4-6	i	O	
4-7	denne	O	
4-8	sæson	O	
4-9	været	O	
4-10	på	O	
4-11	isen	O	
4-12	for	O	
4-13	HV	O	
4-14	71	O	
4-15	,	O	
4-16	der	O	
4-17	netop	O	
4-18	har	O	
4-19	hentet	O	
4-20	sølv	O	
4-21	i	O	
4-22	den	O	
4-23	svenske	O	
4-24	eliteserie	O	
4-25	,	O	
4-26	men	O	
4-27	nu	O	
4-28	trækker	O	
4-29	hans	O	
4-30	gamle	O	
4-31	klub	O	
4-32	med	O	
4-33	et	O	
4-34	attraktivt	O	
4-35	tilbud	O	
4-36	.	O	

#id=5
#text=Til den tid forventer regionen at have været igennem en ny udbudsrunde, skriver Dagbladet Ringsted og Sjællandske.
5-1	Til	O	
5-2	den	O	
5-3	tid	O	
5-4	forventer	O	
5-5	regionen	O	
5-6	at	O	
5-7	have	O	
5-8	været	O	
5-9	igennem	O	
5-10	en	O	
5-11	ny	O	
5-12	udbudsrunde	O	
5-13	,	O	
5-14	skriver	O	
5-15	Dagbladet	O	
5-16	Ringsted	O	
5-17	og	O	
5-18	Sjællandske	O	
5-19	.	O	

#id=6
#text=Ja, det var åbenlyst for alle i den tribunebuldrende hal i den  kroatiske havneby Porec:
6-1	Ja	O	
6-2	,	O	
6-3	det	O	
6-4	var	O	
6-5	åbenlyst	O	
6-6	for	O	
6-7	alle	O	
6-8	i	O	
6-9	den	O	
6-10	tribunebuldrende	O	
6-11	hal	O	
6-12	i	O	
6-13	den	O	
6-14	kroatiske	O	
6-15	havneby	O	
6-16	Porec	O	
6-17	:	O	

#id=7
#text="Vived godt, at vi er de bedste.
7-1	"	O	
7-2	Vi	O	
7-3	ved	O	
7-4	godt	O	
7-5	,	O	
7-6	at	O	
7-7	vi	O	
7-8	er	O	
7-9	de	O	
7-10	bedste	O	
7-11	.	O	

#id=8
#text=Det er blevet til en serie grafiske kunsttryk, der hver især er produceret i et oplag på 2.000 stk. "Som fagnørder i begge verdener har  vi lagt vægt på et grafisk kunsttryk af høj håndværksmæssig kvalitet", fortæller Anders
8-1	Det	O	
8-2	er	O	
8-3	blevet	O	
8-4	til	O	
8-5	en	O	
8-6	serie	O	
8-7	grafiske	O	
8-8	kunsttryk	O	
8-9	,	O	
8-10	der	O	
8-11	hver	O	
8-12	især	O	
8-13	er	O	
8-14	produceret	O	
8-15	i	O	
8-16	et	O	
8-17	oplag	O	
8-18	på	O	
8-19	2	O	
8-20	.	O	
8-21	000	O	
8-22	stk	O	
8-23	.	O	
8-24	"	O	
8-25	Som	O	
8-26	fagnørder	O	
8-27	i	O	
8-28	begge	O	
8-29	verdener	O	
8-30	har	O	
8-31	vi	O	
8-32	lagt	O	
8-33	vægt	O	
8-34	på	O	
8-35	et	O	
8-36	grafisk	O	
8-37	kunsttryk	O	
8-38	af	O	
8-39	høj	O	
8-40	håndværksmæssig	O	
8-41	kvalitet	O	
8-42	"	O	
8-43	,	O	
8-44	fortæller	O	
8-45	Anders	O	

#id=9
#text=Overfaldsmanden bøjer sig over ham og siger:
9-1	Overfaldsmanden	O	
9-2	bøjer	O	
9-3	sig	O	
9-4	over	O	
9-5	ham	O	
9-6	og	O	
9-7	siger	O	
9-8	:	O	

#id=10
#text=Det skulle have stået "lidt mere end halvdelen".
10-1	Det	O	
10-2	skulle	O	
10-3	have	O	
10-4	stået	O	
10-5	"	O	
10-6	lidt	O	
10-7	mere	O	
10-8	end	O	
10-9	halvdelen	O	
10-10	"	O	
10-11	.	O	

#id=11
#text=Derer ingen tvivl om, at samtidsforfattere, som kan ramme et stort publikum, også fremover vil få tilbudt store forskud", mener Hans Henrik Schwab.
11-1	Der	O	
11-2	er	O	
11-3	ingen	O	
11-4	tvivl	O	
11-5	om	O	
11-6	,	O	
11-7	at	O	
11-8	samtidsforfattere	O	
11-9	,	O	
11-10	som	O	
11-11	kan	O	
11-12	ramme	O	
11-13	et	O	
11-14	stort	O	
11-15	publikum	O	
11-16	,	O	
11-17	også	O	
11-18	fremover	O	
11-19	vil	O	
11-20	få	O	
11-21	tilbudt	O	
11-22	store	O	
11-23	forskud	O	
11-24	"	O	
11-25	,	O	
11-26	mener	O	
11-27	Hans	O	
11-28	Henrik	O	
11-29	Schwab	O	
11-30	.	O	

#id=12
#text="Ja,det gør jeg.
12-1	"	O	
12-2	Ja	O	
12-3	,	O	
12-4	det	O	
12-5	gør	O	
12-6	jeg	O	
12-7	.	O	

#id=13
#text=Det er noget, man ikke rigtigt kan forberede sig på", sagde tidligere pilot Denny Walsh til CNN.
13-1	Det	O	
13-2	er	O	
13-3	noget	O	
13-4	,	O	
13-5	man	O	
13-6	ikke	O	
13-7	rigtigt	O	
13-8	kan	O	
13-9	forberede	O	
13-10	sig	O	
13-11	på	O	
13-12	"	O	
13-13	,	O	
13-14	sagde	O	
13-15	tidligere	O	
13-16	pilot	O	
13-17	Denny	O	
13-18	Walsh	O	
13-19	til	O	
13-20	CNN	O	
13-21	.	O	

#id=14
#text=Findesder ikke et eneste stykke papir i Vatikanets kældre om alt det?
14-1	Findes	O	
14-2	der	O	
14-3	ikke	O	
14-4	et	O	
14-5	eneste	O	
14-6	stykke	O	
14-7	papir	O	
14-8	i	O	
14-9	Vatikanets	O	
14-10	kældre	O	
14-11	om	O	
