 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Når der nu allerede er over 20 fungerende fixerum i Tyskland, mener man så, at det, Tyskland har gang i, er konventionsstridigt?
1-1	Når	når	CS:----:--:----	O	
1-2	der	der	US:----:--:----	O	
1-3	nu	nu	D-:----:--:u---	O	
1-4	allerede	allerede	D-:----:--:u---	O	
1-5	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
1-6	over	over	T-:----:--:----	O	
1-7	20	20	LC:--u-:--:----	O	
1-8	fungerende	fungere	VP:##u#:s-:----	B-verb.phenomenon	
1-9	fixerum	fixerum	NC:siun:--:----	B-noun.artifact	
1-10	i	i	T-:----:--:----	O	
1-11	Tyskland	Tyskland	NP:siu#:--:----	O	
1-12	,	,	ZD	O	
1-13	mener	mene	VF:----:sa:----	B-verb.cognition|B-verb.communication	
1-14	man	man	PI:#-uc:--:----	O	
1-15	så	så	D-:----:--:u---	O	
1-16	,	,	ZD	O	
1-17	at	at	CS:----:--:----	O	
1-18	det	det	PP:s-un:--:-3n-	O	
1-19	,	,	ZD	O	
1-20	Tyskland	Tyskland	NP:siu#:--:----	O	
1-21	har	have	VF:----:sa:----	B-verb.perception|B-verb.cognition|B-verb.communication|B-verb.act|B-verb.phenomenon|B-verb.TOP	
1-22	gang	gang	NC:siuc:--:----	B-noun.act|B-noun.location|B-n.TOP|B-noun.artifact|B-noun.quantity	
1-23	i	i	T-:----:--:----	O	
1-24	,	,	ZD	O	
1-25	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
1-26	konventionsstridigt	konventionsstridig	AD:----:--:p---	O	
1-27	?	?	ZQ	O	

#id=2
#text=Det mener vi i den grad der er behov for, og det kan man jo også tydeligt se, sådan som virkeligheden har udviklet sig, og derfor er vi også medforslagsstillere på forslaget her om øråd og bedre vilkår for øerne.
2-1	Det	det	PP:s-un:--:-3n-	O	
2-2	mener	mene	VF:----:sa:----	B-verb.cognition|B-verb.communication	
2-3	vi	vi	PP:p-nc:--:-1n-	O	
2-4	i	i	T-:----:--:----	O	
2-5	den	den	PM:s-uc:--:----	O	
2-6	grad	grad	NC:siuc:--:----	B-noun.communication|B-noun.quantity	
2-7	der	der	US:----:--:----	O	
2-8	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
2-9	behov	behov	-	O	
2-10	for	for	T-:----:--:----	O	
2-11	,	,	ZD	O	
2-12	og	og	CC:----:--:----	O	
2-13	det	det	PP:s-un:--:-3n-	O	
2-14	kan	kunne	VF:----:sa:----	B-verb.social	
2-15	man	man	PI:#-uc:--:----	O	
2-16	jo	jo	D-:----:--:u---	O	
2-17	også	også	D-:----:--:u---	O	
2-18	tydeligt	tydelig	AD:----:--:p---	B-adj.all	
2-19	se	se	VI:----:-a:----	B-verb.motion|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.change|B-verb.social|B-verb.emotion|B-verb.phenomenon	
2-20	,	,	ZD	O	
2-21	sådan	sådan	D-:----:--:u---	O	
2-22	som	som	US:----:--:----	O	
2-23	virkeligheden	virkelighed	NC:sduc:--:----	B-noun.TOP	
2-24	har	have	VF:----:sa:----	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	
2-25	udviklet	udvikle	VT:siu#:t-:----	B-verb.change|B-verb.act	
2-26	sig	sig	PP:#-u#:--:-3y-	O	
2-27	,	,	ZD	O	
2-28	og	og	CC:----:--:----	O	
2-29	derfor	derfor	D-:----:--:u---	O	
2-30	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
2-31	vi	vi	PP:p-nc:--:-1n-	O	
2-32	også	også	D-:----:--:u---	O	
2-33	medforslagsstillere	medforslagsstiller	NC:piu#:--:----	O	
2-34	på	på	T-:----:--:----	O	
2-35	forslaget	forslag	NC:sdun:--:----	B-noun.act|B-noun.phenomenon	
2-36	her	her	D-:----:--:u---	O	
2-37	om	om	T-:----:--:----	O	
2-38	øråd	øråd	NC:piu#:--:----	O	
2-39	og	og	CC:----:--:----	O	
2-40	bedre	god	AC:##u#:--:c---	B-adj.all	
2-41	vilkår	vilkår	NC:siun:--:----	B-noun.motive|B-noun.TOP	
2-42	for	for	T-:----:--:----	O	
2-43	øerne	ø	NC:pdu#:--:----	B-noun.location	
2-44	.	.	ZP	O	

#id=3
#text=Somnævnt har 300-timers-reglen fungeret efter hensigten, og det er regeringens opfattelse, at forhøjelsen af kravet om antal arbejdstimer fra 300 timer til 450 timer vil bidrage til, at endnu flere ægtepar på langvarig kontanthjælp i højere grad vil søge ud på arbejdsmarkedet og dermed bringe sig ud af offentlig forsørgelse. 450 timer over 2 år svarer til knap 5 timer om ugen; det kan være en avisrute, et rengøringsjob eller lignende.
3-1	Som	som	US:----:--:----	O	
3-2	nævnt	nævne	VT:siu#:t-:----	B-verb.communication	
