 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Jegfik ikke svar på spørgsmålet om guldreserverne, men jeg håber, at det kommer.
1-1	Jeg	jeg	PP:s-nc:--:-1n-	O	
1-2	fik	få	VF:----:ta:----	B-verb.change|B-verb.phenomenon|B-verb.act|B-verb.possession	
1-3	ikke	ikke	D-:----:--:u---	O	
1-4	svar	svare	VM:----:--:----	B-verb.possession|B-verb.communication	
1-5	på	på	T-:----:--:----	O	
1-6	spørgsmålet	spørgsmål	--:----	B-noun.act|B-noun.cognition	
1-7	om	om	T-:----:--:----	O	
1-8	guldreserverne	guldreserve	NC:pdu#:--:----	O	
1-9	,	,	ZD	O	
1-10	men	men	CC:----:--:----	O	
1-11	jeg	jeg	PP:s-nc:--:-1n-	O	
1-12	håber	håbe	VF:----:sa:----	B-verb.cognition	
1-13	,	,	ZD	O	
1-14	at	at	CS:----:--:----	O	
1-15	det	det	PP:s-un:--:-3n-	O	
1-16	kommer	komme	VF:----:sa:----	B-verb.social|B-verb.act|B-verb.communication|B-verb.motion	
1-17	.	.	ZP	O	

#id=2
#text=Derudoverhar vi de medicinske patienter, som ministeren nævnte, som fortsat ligger på afdelinger, der er overbelagte, og vi har psykiatriske patienter, der bliver afvist på vores psykiatriske skadestuer.
2-1	Derudover	derudover	D-:----:--:u---	O	
2-2	har	have	VF:----:sa:----	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	
2-3	vi	vi	PP:p-nc:--:-1n-	O	
2-4	de	den	PM:p-u#:--:----	O	
2-5	medicinske	medicinsk	AC:p#u#:--:p---	O	
2-6	patienter	patient	NC:piu#:--:----	B-noun.person	
2-7	,	,	ZD	O	
2-8	som	som	US:----:--:----	O	
2-9	ministeren	minister	NC:sduc:--:----	B-noun.body	
2-10	nævnte	nævne	VF:----:ta:----	B-verb.communication	
2-11	,	,	ZD	O	
2-12	som	som	US:----:--:----	O	
2-13	fortsat	fortsat	D-:----:--:u---	O	
2-14	ligger	ligge	VF:----:sa:----	B-verb.stative|B-verb.act|B-verb.motion	
2-15	på	på	T-:----:--:----	O	
2-16	afdelinger	afdeling	NC:piu#:--:----	B-noun.institution|B-noun.person|B-noun.location|B-noun.time	
2-17	,	,	ZD	O	
2-18	der	der	US:----:--:----	O	
2-19	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
2-20	overbelagte	overbelagt	AC:p#u#:--:p---	O	
2-21	,	,	ZD	O	
2-22	og	og	CC:----:--:----	O	
2-23	vi	vi	PP:p-nc:--:-1n-	O	
2-24	har	have	VF:----:sa:----	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	
2-25	psykiatriske	psykiatrisk	AC:p#u#:--:p---	O	
2-26	patienter	patient	NC:piu#:--:----	B-noun.person	
2-27	,	,	ZD	O	
2-28	der	der	US:----:--:----	O	
2-29	bliver	blive	VF:----:sa:----	B-verb.TOP|B-verb.act|B-verb.stative	
2-30	afvist	afvise	VT:siu#:t-:----	B-verb.phenomenon|B-verb.communication	
2-31	på	på	T-:----:--:----	O	
2-32	vores	vores	PO:#--#:--:-1np	O	
2-33	psykiatriske	psykiatrisk	AC:p#u#:--:p---	O	
2-34	skadestuer	skadestue	NC:piu#:--:----	B-noun.artifact	
2-35	.	.	ZP	O	

#id=3
#text=Vilever i et demokrati.
3-1	Vi	vi	PP:p-nc:--:-1n-	O	
3-2	lever	leve	a:----	B-verb.possession|B-verb.act|B-verb.motion|B-verb.change|B-verb.phenomenon	
3-3	i	i	T-:----:--:----	O	
3-4	et	en	PI:s-un:--:----	O	
3-5	demokrati	demokrati	NC:siun:--:----	B-noun.cognition|B-noun.location	
3-6	.	.	ZP	O	

#id=4
#text=Men det er jo noget, man er nødt til at gå i dybden med og lave regninger på, og det kan vi ikke gøre her fra Folketingets talerstol.
4-1	Men	men	CC:----:--:----	O	
4-2	det	det	PP:s-un:--:-3n-	O	
4-3	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
4-4	jo	jo	D-:----:--:u---	O	
4-5	noget	nogen	PI:s-un:--:----	O	
4-6	,	,	ZD	O	
4-7	man	man	PI:#-uc:--:----	O	
4-8	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
4-9	nødt	nødt	AC:§§u§:--:p---	O	
4-10	til	til	T-:----:--:----	O	
4-11	at	at	UI:----:--:----	O	
4-12	gå	gå	VI:----:-a:----	B-verb.change|B-verb.motion|B-verb.act|B-verb.stative	
4-13	i	i	T-:----:--:----	O	
4-14	dybden	dybde	NC:sduc:--:----	B-noun.attribute|B-noun.location|B-noun.quantity	
4-15	med	med	T-:----:--:----	O	
4-16	og	og	CC:----:--:----	O	
4-17	lave	lav	AC:p#u#:--:p---	B-adj.mental|B-adj.phys	
4-18	regninger	regning	NC:piu#:--:----	B-noun.domain|B-noun.communication|B-noun.cognition	
4-19	på	på	T-:----:--:----	O	
4-20	,	,	ZD	O	
4-21	og	og	CC:----:--:----	O	
4-22	det	det	PP:s-un:--:-3n-	O	
4-23	kan	kunne	VF:----:sa:----	B-verb.social	
4-24	vi	vi	PP:p-nc:--:-1n-	O	
4-25	ikke	ikke	D-:----:--:u---	O	
4-26	gøre	gøre	VI:----:-a:----	B-verb.change|B-verb.creation|B-verb.act|B-verb.phenomenon	
4-27	her	her	D-:----:--:u---	O	
4-28	fra	fra	T-:----:--:----	O	
4-29	Folketingets	folketing	NC:sdgn:--:----	B-noun.person	
4-30	talerstol	talerstol	NC:siuc:--:----	B-noun.artifact	
4-31	.	.	ZP	O	

#id=5
#text=Hovedparten af kriminaliteten bliver altså stadig væk begået af danskere her i Danmark, og det er et langt, langt større problem.
5-1	Hovedparten	part	NC:sduc:--:----	O	
5-2	af	af	T-:----:--:----	O	
5-3	kriminaliteten	kriminalitet	NC:sduc:--:----	B-noun.act|B-noun.relation	
5-4	bliver	blive	VF:----:sa:----	B-verb.TOP|B-verb.act|B-verb.stative	
5-5	altså	altså	D-:----:--:u---	O	
5-6	stadig	stadig	D-:----:--:u---	O	
5-7	væk	væk	D-:----:--:u---	O	
5-8	begået	begå	VT:siu#:t-:----	B-verb.act	
5-9	af	af	T-:----:--:----	O	
5-10	danskere	dansker	NC:piu#:--:----	B-noun.person	
5-11	her	her	D-:----:--:u---	O	
5-12	i	i	T-:----:--:----	O	
5-13	Danmark	Danmark	NP:siu#:--:----	O	
5-14	,	,	ZD	O	
5-15	og	og	CC:----:--:----	O	
5-16	det	det	PP:s-un:--:-3n-	O	
5-17	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
5-18	et	en	PI:s-un:--:----	O	
5-19	langt	lang	AC:siun:--:p---	B-adj.time|B-adj.phys	
5-20	,	,	ZD	O	
5-21	langt	lang	AD:----:--:p---	B-adj.time|B-adj.phys	
5-22	større	stor	AC:##u#:--:c---	B-adj.phys|B-adj.all	
5-23	problem	problem	NC:siun:--:----	B-noun.cognition	
5-24	.	.	ZP	O	

#id=6
#text=Men at lukke sig om sig selv har aldrig gavnet nogen, og  det viser de kedelige erfaringer fra 1930'erne, hvor den internationale handel og den samlede velstand faldt.
6-1	Men	men	CC:----:--:----	O	
6-2	at	at	UI:----:--:----	O	
6-3	lukke	lukke	VI:----:-a:----	B-verb.change|B-verb.phenomenon|B-verb.act|B-verb.motion	
6-4	sig	sig	PP:#-u#:--:-3y-	O	
6-5	om	om	T-:----:--:----	O	
6-6	sig	sig	PP:#-u#:--:-3y-	O	
6-7	selv	selv	PM:#-u#:--:----	O	
6-8	har	have	VF:----:sa:----	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	
6-9	aldrig	aldrig	D-:----:--:u---	O	
6-10	gavnet	gavne	VT:siu#:t-:----	O	
6-11	nogen	nogen	PI:s-uc:--:----	O	
6-12	,	,	ZD	O	
6-13	og	og	CC:----:--:----	O	
6-14	det	det	PP:s-un:--:-3n-	O	
6-15	viser	vise	VF:----:sa:----	B-verb.act|B-verb.communication|B-verb.social	
6-16	de	den	PM:p-u#:--:----	O	
6-17	kedelige	kedelig	AC:p#u#:--:p---	B-adj.social|B-adj.mental|B-adj.all|B-adj.phys	
6-18	erfaringer	erfaring	NC:piu#:--:----	B-noun.cognition|B-noun.feeling	
6-19	fra	fra	T-:----:--:----	O	
6-20	1930	1930	LC:--u-:--:----	O	
6-21	'	'	ZA	O	
6-22	erne	@erne	MN:pdu#:--:----	O	
6-23	,	,	ZD	O	
6-24	hvor	hvor	D-:----:--:u---	O	
6-25	den	den	PM:s-uc:--:----	O	
6-26	internationale	international	AC:sdu#:--:p---	B-adj.social	
6-27	handel	handel	NC:siuc:--:----	B-noun.act|B-.cognition	
6-28	og	og	CC:----:--:----	O	
6-29	den	den	PM:s-uc:--:----	O	
6-30	samlede	samle	VP:sdu#:t-:----	B-verb.change|B-verb.act|B-verb.motion	
6-31	velstand	velstand	NC:siuc:--:----	B-noun.attribute	
6-32	faldt	falde	VF:----:ta:----	B-verb.motion|B-verb.act|B-verb.phenomenon	
6-33	.	.	ZP	O	

#id=7
#text=Og jeg synes, det er lidt ærgerligt i forhold til de mennesker, der vitterlig har problemer, at man ikke sådan med et varsel fokuserer på, hvordan vi gør det bedre for dem, i stedet for at stå og gøre det lige præcis på det tidspunkt, hvor man synes at det kan være en god politisk sag at tage op, for så vil medierne nok skrive noget om det, for nu er det jo tæt på jul.
7-1	Og	og	CC:----:--:----	O	
7-2	jeg	jeg	PP:s-nc:--:-1n-	O	
7-3	synes	syne	VF:----:sp:----	B-verb.stative|B-verb.cognition	
7-4	,	,	ZD	O	
7-5	det	det	PP:s-un:--:-3n-	O	
7-6	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
7-7	lidt	lidt	AD:----:--:p---	O	
7-8	ærgerligt	ærgerlig	AD:----:--:p---	B-adj.mental	
7-9	i	i	T-:----:--:----	O	
7-10	forhold	forhold	NC:siun:--:----	B-noun.quantity|B-noun.attribute|B-noun.relation|B-noun.act	
7-11	til	til	T-:----:--:----	O	
7-12	de	den	PM:p-u#:--:----	O	
7-13	mennesker	menneske	NC:piu#:--:----	B-noun.person	
7-14	,	,	ZD	O	
7-15	der	der	US:----:--:----	O	
7-16	vitterlig	vitterlig	AD:----:--:p---	O	
7-17	har	have	VF:----:sa:----	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	
7-18	problemer	problem	NC:piu#:--:----	B-noun.cognition	
7-19	,	,	ZD	O	
7-20	at	at	CS:----:--:----	O	
7-21	man	man	PI:#-uc:--:----	O	
7-22	ikke	ikke	D-:----:--:u---	O	
7-23	sådan	sådan	D-:----:--:u---	O	
7-24	med	med	T-:----:--:----	O	
7-25	et	en	PI:s-un:--:----	O	
7-26	varsel	varsel	NC:siun:--:----	B-noun.time|B-noun.phenomenon|B-noun.communication	
7-27	fokuserer	fokusere	VF:----:sa:----	B-verb.cognition	
7-28	på	på	T-:----:--:----	O	
7-29	,	,	ZD	O	
7-30	hvordan	hvordan	D-:----:--:u---	O	
7-31	vi	vi	PP:p-nc:--:-1n-	O	
7-32	gør	gøre	VF:----:sa:----	B-verb.change|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.creation	
7-33	det	det	PP:s-un:--:-3n-	O	
7-34	bedre	god	AD:----:--:c---	B-adj.all	
7-35	for	for	T-:----:--:----	O	
7-36	dem	de	PP:p-u#:--:-3n-	O	
7-37	,	,	ZD	O	
7-38	i	i	T-:----:--:----	O	
7-39	stedet	sted	NC:sdun:--:----	B-noun.object|B-noun.location|B-noun.building|B-noun.cognition|B-noun.time	
7-40	for	for	T-:----:--:----	O	
7-41	at	at	UI:----:--:----	O	
7-42	stå	stå	VI:----:-a:----	B-verb.stative|B-verb.emotion|B-verb.communication|B-verb.act|B-verb.motion	
7-43	og	og	CC:----:--:----	O	
7-44	gøre	gøre	VI:----:-a:----	B-verb.change|B-verb.creation|B-verb.act|B-verb.phenomenon	
7-45	det	det	PP:s-un:--:-3n-	O	
7-46	lige	lige	D-:----:--:u---	O	
7-47	præcis	præcis	D-:----:--:u---	O	
7-48	på	på	T-:----:--:----	O	
7-49	det	den	PM:s-un:--:----	O	
7-50	tidspunkt	tidspunkt	NC:siun:--:----	B-noun.time	
7-51	,	,	ZD	O	
7-52	hvor	hvor	D-:----:--:u---	O	
7-53	man	man	PI:#-uc:--:----	O	
7-54	synes	syne	VF:----:sp:----	B-verb.stative|B-verb.cognition	
7-55	at	at	CS:----:--:----	O	
7-56	det	det	PP:s-un:--:-3n-	O	
7-57	kan	kunne	VF:----:sa:----	B-verb.social	
7-58	være	være	VI:----:-a:----	B-verb.TOP|B-verb.social|B-verb.stative	
7-59	en	en	PI:s-uc:--:----	O	
7-60	god	god	AC:siuc:--:p---	B-adj.all	
7-61	politisk	politisk	AC:siu§:--:p---	B-adj.social	
7-62	sag	sag	NC:siuc:--:----	B-noun.communication|B-noun.attribute|B-noun.phenomenon|B-noun.cognition|B-noun.person|B-noun.act|B-noun.institution|B-noun.food	
7-63	at	at	UI:----:--:----	O	
7-64	tage	tage	VI:----:-a:----	B-verb.possession|B-verb.act|B-verb.change|B-verb.social|B-verb.cognition|B-verb.creation|B-verb.motion	
7-65	op	op	D-:----:--:u---	O	
7-66	,	,	ZD	O	
7-67	for	for	CC:----:--:----	O	
7-68	så	så	D-:----:--:u---	O	
7-69	vil	ville	VF:----:sa:----	B-verb.cognition	
7-70	medierne	medie	NC:pdu#:--:----	B-noun.institution|B-noun.TOP|B-noun.person	
7-71	nok	nok	D-:----:--:u---	O	
7-72	skrive	skrive	VI:----:-a:----	B-verb.creation|B-verb.communication	
7-73	noget	nogen	PI:s-un:--:----	O	
7-74	om	om	T-:----:--:----	O	
7-75	det	det	PP:s-un:--:-3n-	O	
7-76	,	,	ZD	O	
7-77	for	for	CC:----:--:----	O	
7-78	nu	nu	D-:----:--:u---	O	
7-79	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
7-80	det	det	PP:s-un:--:-3n-	O	
7-81	jo	jo	D-:----:--:u---	O	
7-82	tæt	tæt	AD:----:--:p---	B-adj.social|B-adj.all|B-adj.phys	
7-83	på	på	T-:----:--:----	O	
7-84	jul	jul	NC:siuc:--:----	B-noun.time	
7-85	.	.	ZP	O	

#id=8
#text=Deter så himmelråbende urimeligt, og mit indtryk er, at man vælger at se igennem fingre med det her, fordi man har indtryk af, at det nok ikke drejer sig om ret mange mennesker.
8-1	Det	det	PP:s-un:--:-3n-	O	
8-2	er	være	VF:----:sa:----	B-verb.TOP|B-verb.social|B-verb.stative	
8-3	så	så	D-:----:--:u---	O	
8-4	himmelråbende	himmelråbende	AD:----:--:p---	O	
8-5	urimeligt	urimelig	AC:siun:--:p---	B-adj.all	
